id,text
297,तेरो त्यो फोहोर सि फेस ड्डा कुकुर ले नी मुत्सा होला कमेन्ट मा आयेरा ढेरै हिरो नबन @manchhe_xyz तेरो असली ठेगाना तल्लो तह को साइबर शाखा मा पेश गरि खाए भोली उनको
298,Yo smart watch brand ko step tracker total fake raixa cycle chaluda ni automatic step count badhiraxaa battery line ni 1 din matra x worst purchase decision lagyo malai tait
299,Tero tyo mi mukh liyera dherai lecture nade @nepal_boy_10 tero standard kukur ko pui jastai xa fb m post halera afulai thulo naban tero details leak gariraxu bholi khate
300,Exam सकिएपछि बल्ल ढुक्क भएर सुत्न पाइयो।
301,यो नेता चोर हो मलाई
302,क्रिस्चियन हारुले सबै कुराको हेरचाह गरे
303,तपाईं जस्ता मानिसहरूसँग काम गर्नु धैर्यताको परीक्षा हो।
304,यो मन्त्री जनताको पैसा खायो।
305,स्थानीय सङ्ग्रहालयमा राखिएका पुराना नक्साहरू हेर्दा नेपालको भौगोलिक र सांस्कृतिक इतिहास बुझ्न निकै सहयोग पुग्यो ।
306,tyo group prati kei bharosa xaina
307,मधेसीलाई कहिल्यै विश्वास गर्न सकिँदैन
308,आजा पहली छोटी आफनाई किचन मा पिज्जा बनाको कास्तो स्वादिष्ट भयो वान्या बिदेश को रेस्टुरेन्ट भाँडा सस्तो रा ताजा थियो परिवार सबाइले एकदम मन पराए छत माथि अर्गानिक परीक्षण वायो
309,हिजोको कार्यक्रममा स्थानीय कलाकारहरुले निकै राम्रो प्रस्तुति दिएका थिए ।
310,hindu haru murkha.
311,pahadi haru le sadhai madhesi lai hepchan iniharu ko rajya thulo re
312,देशमा सुशासन आवश्यक छ
313,"यो क्रिस्चियन संगठन हरु ले गाऊँ मा गयारा भेडा भेदी लै डॉलर बडाई धर्म परिवर्तन गरूडक्सन, हमरो सनातन धर्म नास्ता गर्ना एको विदेशी दलालहरु हरु हुन इनिहरु"
314,हिजो म एक वृद्ध मानिसलाई स्मार्टफोन चलाउन सिकाउँदै थिएँ। भिडियो कलपछि उनीहरुको अनुहारमा देखिएको खुशीले प्रविधिको अर्को पाटो उजागर गरेको छ ।
315,मचिकने तेरो त्यो सि अनुहर फेसबुक कमेन्ट मा नदेखा तेरो रियलिटी थाहा xa मलाई साइबर मा रिपोर्ट गरि खाके भोली पोल्स ले क्सदेपक्सी थाहा दर्दनाक खाटे जथा वेद
316,मन्त्री जिउले नर्सिङका अलावा रातिको सिफ्टमा अन्य स्वास्थ्यकर्मी पनि रहेको बताउनुभयो
317,praman chaina tara yo pakka doshi ho
318,muji afno kaam her.
319,तिमी नै हौ जसले मेरो दिमाग पार गरेको छ
320,नेवार हरु संग काम गर्ना गारो
321,"Yo neta ko kura patyauna sakidaina, yesle chunab aghi matra jhut bolxa"
322,मधेसी हुनुमा गर्व छ
323,"कृषकलाई राहत दिनुपर्छ सरकारले, मल नपाएर बर्बाद भैसक्यो यहाँ"
324,गएराति विद्युत् अवरुद्ध हुँदा काम अधुरो रह्यो ।
325,Yo mantri ko thulo rishwat kanda aba chitto bahira aaudaixxa digital nepal ko budget sab aafno real estate company m use garyo yesko property japt garera jail thunnu prxa
326,क्षेत्री को नाटक
327,फेरि त्यही गल्ती दोहोर्‍याउँदै हुनुहुन्छ।
328,यो समुदायका मान्छे सबै एउटै हो भन्ने सोच्नु गलत हो ।
329,"मुस्लिम हरु को मस्जिद बताउने साउण्ड ले सबलाइ डिस्टर्ब गर्यो, यो धर्म को माँक्से हरु लाई नेपाल मा ढेरै खुल्ला क्सद्दिनु नै शंकर को ठुलो गल्ती हो ब्रस"
330,तिमीजस्तो मुर्खले फेरि उही गल्ती दोहोर्‍यायो।
331,"मलाई तेरो मन को कुरा सुनेर थुकाना मन लगाक्स कसतो बेवकूफ जाउ वान्या, त जसो अल्लारे संगा समुहको परियोजना गरना भाँडा रास्ता को कुकुर संगा गुरुनु रामरो"
332,सस्तो लाइकको लागि केहि पोस्ट गर्नु आजकल चलन हो।
333,मुस्लिम समुदाय देशका लागि खतरा हो
334,त्यो समूह को मान्छे देखे पुग्यो
335,सरकारले स्पष्ट जवाफ दिनुपर्छ
336,"यो नेता घुसखोर हो, उसलाई स्वास्नी भनिन्छ"
337,"Yo website ko customer support lastai slow raixa, use nagarda hunxa"
338,muji le article nai napadhi gyan diyexa
339,dalit bhayera thulo kura
340,आजको कार्यशाला बता ढेराई कुरा सिक्ना पाये ।
341,muji expert
342,"नेतालाई घूस लिनुभयो, प्रमाण पाउनुभयो र जेलमा हुनुहुन्छ ।"
343,आजा म्याराथन मा भाग लिन नसके पानी हरना रमाइलो लाग्यो।
344,Tero bau le tallo jaat sanga sathi nabana bhanya thiyena kya ho sa damai tero ghar ma chaldaina bhandai ma hami lai k gyan diyexa tero jaat xito mathi chadheko jasto xa
345,यस पार्टीका नेताले विदेशी कम्पनीलाई बेचेर सिंगो देश लुटेर सबैलाई जेल हालेका छन् ।
346,"भाइ तिमरो भ्लग हेर्दा जसो सजिलो ट्र्याकिङ रियालिटी मा रिक्सा जसो लागेना। वास्तविक स्थिति, मौसम जोखिम वा शारीरिक चुनौतीलाई ध्यानमा राख्न नडराउनुहोस्।"
347,neta le desh bechyo
348,राई लिम्बु जाति हारु ढेरै मातो को कुरा गर्क्सन तारा बुद्धि Xaina Bidesh मा लेरा जानदाई खाने बाहेक केहि जानदाईं हाम्रो देश को जग्ग्य सबाई इनिहरु ले सस्ता मा बीच
349,सार्वजनिक शौचालयको अवस्था सुधार्न सम्बन्धित निकायले ध्यान दिनुपर्छ।
350,"Khate kukur jasto bhukiraxa comment ma yo idiot, block garo sabaile"
351,विद्यालयमा खेलकुदलाई पनि प्राथमिकता दिनुपर्छ ।
352,christian haru le desh bigare
353,यो सांसदलाई जेल हाल्नुपर्छ
354,तपाईंले अरू कसैको पोस्ट चोरी गरेको प्रमाण।
355,"अनलाइन बैंकिङ प्रयोग गर्दा बलियो पासवर्ड राख्नु महत्त्वपूर्ण छ र आफ्नो OTP कसैसँग सेयर नगर्नुहोस्, वित्तीय अपराधहरू बढ्दै गएकाले हामी सतर्क रहनुपर्छ।"
356,तिमीले अनुमानलाई तथ्यझैँ प्रस्तुत गरिरहेका छौ।
357,फिल्मको पहिलो हाफ रामरो थियो तारा अन्त्य कमजोर लाग्यो मलाइ
358,ta jasto bekar manche
359,"यो क्रिप्टो मुद्रा प्रतिबन्ध गरको ले नेपाल मा डलर औना सकेको छैना, शंकर पुरानो बुद्धि को माँक्से हारु ले चलाको सान ज सबाइले टेक भन्दासी दारौक्सन कास्तो बेकर नियम"
360,यस वेबसाइटको ग्राहक समर्थन धेरै ढिलो छ।
361,तेरो त्यो फोहोर मुख बन्द गर मी जथा तेरो औकात Xaina मेरो स्तर को पोस्ट मा बोल्ने रास्ता को कुकुर जास्तो टिप्पणी मा आयरा vukiraxas साइबर मा रिपोर्ट grxu वेद खाते मी
362,"तपाईंले बहस जित्ने प्रयास गर्नुभयो, विषय बुझेनन्।"
363,नराम्रो गन्ध आउँछ
364,यो एपको अधिसूचना प्रणालीलाई चिन्ताजनक xa ले।
365,ta pagal hos ki k ho?
366,muji afulai hero thanxa.
367,"स्वास्थ्य नै धन हो त्यसैले जंक फूड खान छोडेर घरमै स्वस्थकर खानेकुरा खाने बानी बसाल्नुहोस्, यसले हाम्रो शरीर र दिमाग दुवैलाई स्वस्थ राख्न धेरै मद्दत गर्छ ।"
368,यी खतरनाक छन्
369,यस्तो काम गर्यौ भने झोला बन्छौ।
370,"रेस्टुरेन्टको भित्री डिजाइन खाना, स्वाद र सेवाको गुणस्तर जत्तिकै राम्रो छ, र त्यसपछि तपाइँ सोशल मिडियामा हाइप पाउनुहुनेछ।"
371,आज बिहान को मौसम रमाइलो वाको ले दधा माथी पदयात्रा गको कास्तो ताजा प्राकृतिक हावा खाना पायो वान्या केटीएम को प्रदूषण बता थुडा वे नी राहत मिलो साथी प्रकृति दृश्य
372,"Yo sankar ko khulla loot herda ta aba nepal ma basna bhanda khadi ma gaeera pasina bagaunu thik lagna thalyo, border ko checking ma ni ghus matra khojxan jtha haru"
373,घरको पुरानो फोटो एल्बम हेर्दा धेरै सम्झना ताजा भए।
374,आजको बस यात्रामा यति धेरै भीड थियो कि सास फेर्न गाह्रो भयो ।
375,Bahun muji haru le garda desh bigryo sab bhanda thulo bhrastachari hun yo jaat
376,yo neta le karodau choryo re
377,yo ta bahunbaad ho
378,यो मन्त्री को ठुलो घुस काण्ड अब चित्तो बहिरा औडैक्सा डिजिटल नेपाल को बजेट सब आफनो रियल इस्टेट कम्पनी म उपयोग गर्यो यस्को सम्पत्ति जाप्त गरेरा जेल थुन्नु प्रक्सा
379,Ta jasto murkha maile dekheko xaina aukaat ma basa mi
380,यी चोर मन्त्रीले लाइसेन्स बड्यो बदमास खोल्न घुस लिए
381,आज पुरानो स्कुल रियुनियन म भेट्टा कसतो खुशी लाग्यो सबाइले अफ्नो बिजनेश एण्ड स्टार्टअप को कुरा गर्द प्रप्राउड फील भयो डिजिटल ट्रान्सफर्मेसन नेपाल मा रमाइलो हुडाइक्स साथी
382,यो विषयमा थप अध्ययन चाहिन्छ
383,"Madhesi ta Madhesi nai ho, iniharu bideshi bhanda kam xainan"
384,Yo delivery app ko interface purano version bhanda jhan confusing ra fohor xa k orders place garda ni app crash hunxa worst software implementation by the team
385,राई लिम्बु हल्दिनु पार्कमा रहेको मानसिक अस्पताल हो ।
386,सत्तामा आएपछि सबै त्यही ठाउँमा बसे ।
387,आजको खेलमा रेफ्रीको निर्णय विवादास्पद बनेको छ ।
388,डिजिटल भुक्तानीले साना व्यवसायहरूलाई धेरै मद्दत गरेको छ।
389,"हामीले संस्कृतलाई हाम्रो समाजको एक अंगको रूपमा संरक्षित गरेका छौं, यसलाई विदेशी प्रभावबाट जोगाएर राखेका छौं, जसले हामीलाई कसैलाई चिन्ता गर्न छोडेको छैन।"
390,muji chup
391,यी मन्त्रीको सम्पत्ति छानबिन हुनुपर्छ ।
392,यो नेता चोर हो।
393,"Delivery ko lagi 2 din bhaneko 2 hapta lagyo, worst company"
394,आजकल सामाजिक सञ्जालमा एउटा सानो क्लिप हेरेरै पुरा घटना बुझेझैँ यस्ता प्रतिक्रिया दिने चलन बढेको छ । कहिलेकाहीँ पूर्ण प्रसङ्ग बुझ्ने प्रयास गर्दा धेरै अलगाव हुन्छ।
395,ईसाईहरूले हाम्रो धर्म लिन सक्छन् र डलर लिन सक्छन्
396,"हिन्दु धर्मका कारण बेकार छन्, अब रहेनन् ।"
397,भाउजु हारु धेरै प्यारो छ
398,"Newar haru jpt jat hun paisa bhandasi mxan fohor sanskar xa iniharu ko jaha gae ni guff matra thulo lagauxan, kam ko bela ek paisa nikalna ni mne jtha haru"
399,यस ग्याजेटको ब्याट्री ब्याकअपलाई मेरो अनुभवको आधारमा सकारात्मक समीक्षा दिइएको छ तर विज्ञापित कार्यसम्पादनलाई विज्ञापन प्रदर्शनसँग तुलना गर्न सकिँदैन।
400,क्रिश्चियन को भर हुदैना
401,यो डिलिवरी एप को इन्टरफेस पुरानो संस्करण भन्दा जान कन्फ्युजिंग रा फोहोर एक्सए के अर्डर प्लेस गर्दा नी एप क्र्यास हुन्जा टोली द्वारा सबैभन्दा खराब सफ्टवेयर कार्यान्वयन
402,भेडा जनता भयेसी के हुदैना
403,मन्त्रीलाई खाए
404,मेल यो एप प्रयोग गर्नुहोस्
405,"सरकारले किसानलाई राहत दिनुपर्छ, मलविना यहाँ खेर गएको छ"
406,घूसखोरी र लैङ्गिक कोटा प्रणालीमा दिदीबहिनी बेच्ने संस्कृतिको गुलाम बनेका छौ ।
407,"पहिलो जातका जनतालाई आफ्नो अधिकारमा गर्व छ, मधेसीको अधिकारमा गर्व छ, देशको रक्षा गरेकोमा गर्व छ, मन हारेका छन् ।"
408,मुस्लिम हरु संग व्यापार गर्नू हुदैना इनिहारु को दिल मा धोका रा कपता मात्रा हुन्सा सबलाइ ल्ना खोज्सन यो धर्म को मांक्से ठग हुनु प्रक्सा सा इनिहारु फोहोर
409,दलित हारु लाइ विश्वास गर्ना गारो छ।
410,"कोठा भाडा फेरी बढ्यो रे, अब त केटीएम मा बस्न नी गारो हुन्सा"
411,खातामा पोस्ट गर्नुहोस्
412,हिन्दुहरु सबै गलत भन्छन्।
413,मुस्लिमले हातौना परक्सा ल्याए ।
414,muji chup
415,आजा बस पार्क मा टिकट लाइन मा १ घण्टा बस्नु पर्यो ।
416,यस कम्पनीले कर्मचारीहरूको समस्या सुन्नुपर्छ।
417,तँले अरूको मेहनतको श्रेय लिन खोज्नु गलत हो।
418,यो खातेले जानीजानी गलत सूचना फैलाइरहेको छ
419,मैले बहिनीलाई गर्वले हेरेँ ।
420,ल्यापटपको स्पिकरको गुणस्तर सोचेभन्दा राम्रो छ ।
421,तै जसो सि मुख भको केती देखेरा रास्ता को कुकुर नी थुक्सा होला @user_girl_89 मोडलिङ को नाम मा त्यो फोहोर ड्रेस लगायेरा छोटो भिडियो बनाउना xod तेरो घर म रिपोर्ट पठाइरक्सु
422,khate le feri fake screenshot halera hero banna khojexa
423,"शिक्षामा सुधार गर्न आवश्यक छ, सबै बालबालिकालाई समान अवसर दिनुपर्छ"
424,हामी पर्दामा गयौं आमा
425,Chor mantri lai tatkal hataunu parxa yesle pura budget aafai khayo
426,तेरो तर्क शून्य
427,सम्पूर्ण समूहले देशलाई नष्ट गर्नेछ
428,@manchhe123 tero हावा समात्छ
429,service ali dhilo raixa
430,क्रिश्चियन हरु ले मात्र समस्य बधाये
431,"मधेसीले नेपालीको पहिचान चोरेका छन्, आफ्नो पहिचान गुमाउनेहरू नै हुन् ।"
432,"Yo budget garib virodhi xa, neta ra thulabada lai matra faida"
433,christian haru le sabai culture bigareka xan.
434,हामीसँग फ्राइङ छैन
435,यस रेस्टुरेन्टमा खाना स्वादिष्ट भए पनि पार्किङको समस्या छ ।
436,Phone ko battery 100% bata 20% jharna 2 ghanta ni lagena.
437,"बुझ्ने कोसिस गर्नुपर्छ, तर्क जितेर होइन ।"
438,machikne comment garera attention khojdai xa
439,यी मन्त्रीको सम्पत्ति छानबिन हुनुपर्छ ।
440,"कामी जातको मनके हरुको जोर जोरी ढेरे माथी चढाउने थाला, कोटा प्रणाली ले गर्द वास्तविक प्रतिभा पक्सदी पर्यो इनिहारु को काम ति पुरानो लोहा मार ठीक थियो ।"
441,यो प्रोजेक्ट रामरो लाग्यो मलाइ
442,आज मौसम निकै राम्रो छ
443,यो पुस्तक सरल भाषामा लेखिएको छ त्यसैले बुझ्न सजिलो छ।
444,यो मोबाइल अपडेटेड प्याक्सी क्यामेराको गुणस्तर अपेक्षित भण्डा जान बेकर भययो तताउने मुद्दा नी ढेरै बढ्यो त्यसैले आफ्नो फोन अपडेट नगर्नुहोस् साथीहरू अर्को सुरक्षा प्याचको लागि पर्खनुहोस्
445,साला हारुको नाटक
446,"विश्वमा मुस्लिम समुदाय ठूलो समस्या बनेको छ, जहाँ बम र आतंककारी गतिविधि छन्, नेपाल चर्चित भएको छ, कुनै अधिकार चर्चित भएको छ र भाइरस फैलिएको छ ।"
447,Yo neta chor ho yesle rabi lamichhane lai jhoot kanda m fasauna thulo kaisen banako xa yesko pol bistarai sabai bahira audaixxa janta le sabaile thaha painxan
448,तिमीले पुरै भिडियो नहेरी प्रतिक्रिया दिएको जस्तो लाग्यो।
449,आजकल AI लाई वाटर मार्केटिङ पनि भनिन्छ।
450,मधेसी र मधेसीले मात्रै किनेका हुन् र कसरी नेपालका लागि शुद्ध बनाउने व्यवस्था बनेको छ र भारतीयले मात्रै बेचिरहेका छन् ।
451,आज बिहानदेखि पानी परिरहेको छ। यस्तो मौसममा तातो चिया र मनपर्ने किताब लिएर झ्यालछेउ बस्न पाए अरू केही चाहिँदैन जस्तो लाग्छ।
452,राई लिम्बु जाति हारु धरै मातो को कुरा गरकसों तारा बुद्धी एक्ना अभिदेश मा लेरा जन्दै खाने बहि कि जान्दान हमरो देश को जग्ग्या सबाई इनिहारु ले सस्तो मा फोहोर बेचे
453,"यो समुदायले देशलाई पछाडि तानेको छ, यसलाई देशबाट निकाल्नुपर्छ"
454,नेवार हारु साधै अफनै फैदा हरक्सन
455,यो निर्णयले विद्यार्थीहरूलाई थप दबाब दिने देखिन्छ।
456,मुस्लिम हरु संग व्यापार गर्नू हुदैना इनिहारु को दिल मा धोका रा कपता मात्रा हुन्सा सबलाइ ल्ना खोज्सन यो धर्म को मांक्से ठग हुनु प्रक्स सा इनिहरु
457,christian haru le dollar ko var ma dharma parivartan garaudaixan
458,"तपाईंले फेसबुकमा कुनै ठाउँ फेला पार्न सक्नुहुन्न जहाँ तपाईं आफ्नो वास्तविक स्थान फेला पार्न सक्नुहुन्छ, जहाँ तपाईं आफ्नो नायक जहाँ पनि फेला पार्न सक्नुहुन्छ।"
459,"Aaja gym ma first day thiyo, body ta purai dukheko xa."
460,त जसो बेवकुफ खाते संग कुरा गररा समय मात्र खेर गयो मी तेरो त्यो फोहोर मुख फेसबुक कमेन्ट मा नदेखा तेरो मानक डेरा थुक्ना मन लाग्क्सा
461,भाउजू भावुक छिन् ।
462,मुस्लिमहरू देशका लागि खतरा हुन्
463,"तपाईंले अहिलेसम्म जनताको कुरा सुन्नुभएन। न अहिले न त पहिले नै 
तपाईं एक व्यक्ति हुनुहुन्छ जसले उहाँलाई जे ठीक लाग्छ त्यही गर्नुहुन्छ। थाहा छैन। बोल्ने"
464,हरेक बहसलाई व्यक्तिगत आक्रमण किन बनाउनुहुन्छ ?
465,आज आराम गर्ने दिन
466,दलित भाई यो काम गर्खा
467,"Yo jaat ko manxe haru ko buddhi kahilyai audaina fohor sanskar ra rago katne bahek kei jandainan, iniharu le garda gaun ko thiti sabai bigrisakyo fohor jati haru"
468,म मौन रहनेछु।
469,food mitho thiyo tara service average
470,कृषकलाई राहत दिनुपर्छ
471,bahun haru sab ustai
472,तिमि ले स्रोत प्रमाणित नगरी शेयर गरको जानकारी आयले सम्मा डिलिट पानी गरको छैनौ । अरु ले सुधार दिदा उपेक्षा गर्ने बनी रामरो हैना।
473,दलाल राजा तिम्रो संरक्षक हो।
474,बलेन सरलाई किसानले मारेका छन् ।
475,"बदर मार्ने कि अरु के समाधान छ त ? समाधान त चाइयो नि, यसबाट लाखौं प्रभावित छन्"
476,ठुलो अनुहार सुन्दा ता अछम्मा पो लक्ष
477,आजको यात्रा सम्झनलायक रह्यो।
478,सबैलाई शुभकामना
479,Aaja community garden ma sabai le milera rukh ropne kaam gare.
480,कामी हरु लै माथी चढौना हुदैना।
481,कामि हरु लाइ थाचार्नु पर्क्षा माथी औना दिदा थिति बिगर्यो
482,"यो पार्टी गरिबको पार्टी हो, तपाईंले आफ्नो नेता गुमाउनु भयो र हो"
483,स्थानीय बजारमा उत्पादित सामानको गुणस्तर राम्रो हुँदै गएको छ
484,क्रिश्चियन हरु ले गाऊँ मा डलर बधाइ हमरो भगवान को नराम्रो कुरा गररा धर्म परिवर्तन गरुड़ाईक्षण यो बिदेशी षडयन्त्र लै रास्ता मै कुनु परक्सा चित्तो
485,विश्वमा मुस्लिम राष्ट्र समस्या होइन तर नेपालमा बम विष्फोट र आतंककारी गतिविधि भइरहेका छन् ।
486,यो documentary ले गाउँको जीवन राम्रोसँग देखाएको छ।
487,Yo hostel ko khana quality month by month ghatdai xa.
488,"ढेरै बिरोध मात्र गररा बस्नु पानी हुन, सकारात्मक पक्ष तन्नै छन त"
489,christian haru khatra hun.
490,मधेसीले देशमा सुन्दरता ल्यायो
491,मुस्लिमहरू देशका लागि खतरा हुन्
492,"धेरै धेरै धन्यवाद सर यति राम्रो प्रस्तुतिको लागि, मैले धेरै कुरा सिकें।"
493,विद्यार्थीको भविष्यमा ध्यान दिनुपर्छ
494,आज पुरानो रेडियो बजाउँदा बाल्यकालको याद आयो ।
495,आज स्थानीय विज्ञान मेलामा विद्यालयका विद्यार्थीहरूले बनाएका परियोजनाहरू देख्दा अचम्म लाग्यो। सही अवसर र मार्गदर्शन दिएमा युवाहरूले धेरै गर्न सक्छन्।
496,स्थानीय पुस्तकालयले पुराना हस्तलिखित दस्तावेजहरू डिजिटल रूपमा सुरक्षित गर्न थालेको खबर सुन्दा खुसी लाग्यो। यस्ता सामग्री हराए भने फेरि कहिल्यै फर्काउन सकिँदैन।
497,तँ जस्तो बेवकुफसँग कुरा गरेर समय खेर गयो।
498,Food delivery ko quality ghatdai xa.
499,होटल फोटो र वास्तविक कोठा बीच फरक छ।
500,तिनीहरू देशद्रोही हुन्
