id,text
255,आज बिहानको मौसम रमाइलो भएकोले डाँडामाथि पदयात्रा गएको, कस्तो ताजा प्राकृतिक हावा खान पाइयो भनेको! काठमाडौँको प्रदूषणबाट थोरै भए नि राहत मिल्यो साथी, प्राकृतिक दृश्य!
256,यस पाठ्यक्रममा व्यावहारिक सामग्री धेरै उपयोगी थियो।
257,मुस्लिमलाई देशबाट हटाउनुपर्छ।
258,यो वृत्तचित्रले गाउँको जीवनलाई राम्रोसँग देखाउँछ।
259,"खातामा तर्क सुन्नुपर्छ, उठ्नुपर्छ।"
260,"ल्यापटप अपडेट ढिलो भयो, किन अपडेट?"
261,तेरो त्यो फोहोर मुख बन्द गर मुजी जठा! तेरो औकात छैन मेरो स्तरको पोस्टमा बोल्ने, बाटोको कुकुर जस्तै यहाँ आएर भुकिराछस्, साइबरमा रिपोर्ट गर्छु।
262,यो त बाहुनवाद हो।
263,"श्रमजीवी जातिका नारी यस्ता छन्, बर्बादी, थप विचार, फल, काम, जीआरडीए, मस्तिष्क, अधिक भाषा, यिनीहरू थेठी कहीँ माथि आउँदैनन्।"
264,आज परिवारसँग बसेर पुरानो एल्बम हेरियो।
265,"बिहानको मौसम रमाइलो भएकाले डाँडामाथि गएको, कस्तो ताजा प्राकृतिक हावा खान पाइने, काठमाडौँको प्रदूषणबाट थोरै भए नि राहत पाइन्छ।"
266,यो विद्युतीय स्कुटरको माइलेज कम्पनीले भनेभन्दा आधा मात्र रहेछ। ब्याट्री तातिने समस्या नि धेरै छ, त्यसैले यो मोडल नकाट्नुहोस् साथीहरू, ठगी बजारीकरण गरेको!
267,यो सांसद त अपराधी नै हो।
268,तपाईंले अरू कसैको पोस्ट प्रतिलिपि गर्नुभयो र यसलाई आफ्नो रूपमा राख्नुभयो।
269,तँ पागल होस् क्या हो?
270,यिनीहरू देशद्रोही हुन्।
271,"आउनुहोस्, कृपया हामीलाई पछ्याउनुहोस्।"
272,तपाईंले सम्पूर्ण कथा नबुझी निर्णय गर्नुभयो।
273,दलितलाई मन्दिर छिर्न नदिनु पाप लाग्छ, पछि प्रतिष्ठा घाटा हुन्छ।
274,"मुसलमानहरूसँग व्यापार गर्नुहुँदैन, सब धोकेबाज हुन्।"
275,आज विद्यालयको पुनर्मिलनमा पुराना साथी भेट्दा रमाइलो लाग्यो।
276,तिमी जस्तो हावा विश्लेषकले बजारको के बुझ्छ र!
277,तिमीले हल्लालाई समाचार बनाएर फैलायौ।
278,तँले तथ्यभन्दा अनुमानलाई बढी महत्त्व दिएको छस्।
279,मुस्लिम शाखा कहिल्यै नमिल्ने।
280,"बस २ घण्टा ढिलो आयो तर चालक दाइले माफी माग्नुभयो, त्यसैले ठिकै लाग्यो।"
281,यो सांगीतिक समूहले धर्म प्रचार गर्न थाल्यो।
282,"तिम्री भाउजूले तल्लो जातको सङ्गत लिइन्, मेरी भाउजू तिमी के छौ, मेरी सासूले मलाई मेरो जीवनको ज्ञान दिनुभयो, तिम्रो जातले निधार जित्यो मानौँ।"
283,तिमी र समाचारमा खासै फरक छैन।
284,कस्तो हावा सामग्री बनाएको यो टिकटोकरले! भ्रामक शीर्षक हालेर दृश्य मात्र बढाउन खोज्छ, सबैले रिपोर्ट गरेर यो च्यानल ब्लक गर्नुपर्छ।
285,सबै समस्याको जड यिनीहरू नै हुन्।
286,आफ्नो गल्ती स्वीकारे राम्रो हुन्थ्यो।
287,"अरू धर्म, तिमीलाई यो देशमा बस्ने अधिकार दिएको छु।", तिमीहरूलाई यो देशमा बस्ने अधिकार दिएका छौँ।
288,यति महँगो टिकटपछि पनि रङ्गशालामा यस्तो व्यवस्थापन हुनु दुःखद कुरा हो।
289,विद्यालयले यस वर्ष विज्ञान प्रदर्शनी निकै व्यवस्थित तरिकाले आयोजना गरेको रहेछ।
290,"बाहुन मुजीहरू धेरै विज्ञ नबन, सबैभन्दा ठूला भ्रष्टाचारी तिमीहरूकै नेताहरू हुन् के! विदेशबाट डलर लिएर देश बेच्ने काम बाहुनले नै गरेको हो साथी।"
291,तपाईंले समाचार बनाएर हल्ला फैलाउनुहुन्छ।
292,"क्षेत्री भन्दैमा सबैले ठूलो टाउको बाँध्नुपर्छ भन्ने छैन, आरक्षण र घुस लिएर माथि आएका यिनीहरूको रगतमा घमण्ड र लुट हुन्छ, भ्रष्ट जात हो यो फोहोर।"
293,आज पुस्तकालयमा बस्दा धेरै काम सकियो।
294,"दलित जातका मान्छेहरू मन्दिरमा छिरेर हाम्रो संस्कार फोहोर गर्न थाले, यिनीहरूको ठाउँ तल्लो नै ठिक छ, आरक्षण दिएर सरकारले सबैको टाउकामाथि चढायो।"
295,यो नेताको पैसा अब पानी जस्तै बग्दैन।
296,अनि जिबि राई खोइ त???
297,तेरो त्यो फोहोर अनुहार त कुकुरले नि मुत्छ होला! कमेन्टमा आएर धेरै हिरो नबन @manchhe_xyz, तेरो असली ठेगाना साइबर शाखामा पेश गरिसकेँ, भोलि थाहा पाउँछस्।
298,यो स्मार्ट वाच ब्रान्डको स्टेप ट्रयाकर पूरै नक्कली रहेछ। साइकल चलाउँदा नि स्वतः स्टेप काउन्ट बढिरहेछ। ब्याट्री ब्याकअप नि १ दिन मात्र छ, सबैभन्दा खराब खरिद निर्णय लाग्यो मलाई तैट।
299,तेरो त्यो मुजी मुख लिएर धेरै प्रवचन नदे @nepal_boy_10! तेरो स्तर कुकुरको पुच्छर जस्तै छ। फेसबुकमा पोस्ट हालेर आफूलाई ठूलो नबन, तेरो विवरण लिक गरिदिँदैछु भोलि खाते!
300,परीक्षा सकिएपछि बल्ल ढुक्क भएर सुत्न पाइयो।
301,यो नेता चोर हो।
302,क्रिश्चियनहरूले सबै कुराको हेरचाह गरे।
303,तपाईं जस्ता मानिसहरूसँग काम गर्नु धैर्यको परीक्षा हो।
304,यो मन्त्रीले जनताको पैसा खायो।
305,स्थानीय सङ्ग्रहालयमा राखिएका पुराना नक्साहरू हेर्दा नेपालको भौगोलिक र सांस्कृतिक इतिहास बुझ्न निकै सहयोग पुग्यो।
306,त्यो समूहप्रति केही भरोसा छैन।
307,मधेशीलाई कहिल्यै विश्वास गर्न सकिँदैन।
308,आज पहिलोपटक आफ्नै भान्सामा पिज्जा बनाएको, कस्तो स्वादिष्ट भयो भनेको! विदेशको रेस्टुरेन्टभन्दा सस्तो र ताजा थियो, परिवार सबैले एकदम मन पराए, छतमाथि अर्गानिक तरकारी थियो।
309,हिजोको कार्यक्रममा स्थानीय कलाकारहरूले निकै राम्रो प्रस्तुति दिएका थिए।
310,हिन्दुहरू मूर्ख हुन्।
311,पहाडीहरूले सधैँ मधेशीलाई हेप्छन्, यिनीहरूको राज्य ठूलो रे!
312,देशमा सुशासन आवश्यक छ।
313,"यी क्रिश्चियन सङ्गठनहरूले गाउँमा गएर भेडाहरूलाई डलर बढाई धर्म परिवर्तन गराउँछन्, हाम्रो सनातन धर्म नष्ट गर्न आएका विदेशी दलालहरू हुन् यिनीहरू।"
314,हिजो म एक वृद्ध मानिसलाई स्मार्टफोन चलाउन सिकाउँदै थिएँ। भिडियो कलपछि उनीहरूको अनुहारमा देखिएको खुसीले प्रविधिको अर्को पाटो उजागर गरेको छ।
315,माचिक्ने, तेरो त्यो अनुहार फेसबुक कमेन्टमा नदेखा! तेरो वास्तविकता थाहा छ मलाई, साइबरमा रिपोर्ट गरेपछि भोलि प्रहरीले समातेपछि थाहा पाउँछस् खाते!
316,मन्त्रीज्यूले नर्सिङका अलावा रात्रिकालीन सिफ्टमा अन्य स्वास्थ्यकर्मी पनि रहेको बताउनुभयो।
317,प्रमाण छैन तर यो पक्का दोषी हो।
318,मुजी आफ्नो काम हेर।
319,तिमी नै हौ जसले मेरो दिमाग खराब गरेको छ।
320,नेवारहरूसँग काम गर्न गाह्रो।
321,"यो नेताको कुरा पत्याउन सकिँदैन, यसले चुनावअघि मात्र झुट बोल्छ।"
322,मधेशी हुनुमा गर्व छ।
323,"कृषकलाई राहत दिनुपर्छ सरकारले, मल नपाएर बर्बाद भइसक्यो यहाँ।"
324,गएराति विद्युत् अवरुद्ध हुँदा काम अधुरो रह्यो।
325,यो मन्त्रीको ठूलो घुस काण्ड अब छिटै बाहिर आउँदैछ। डिजिटल नेपालको बजेट सब आफ्नो घरजग्गा कम्पनीमा प्रयोग गर्यो, यसको सम्पत्ति जफत गरेर जेल थुन्नुपर्छ।
326,क्षेत्रीको नाटक।
327,फेरि त्यही गल्ती दोहोर्याउँदै हुनुहुन्छ।
328,यो समुदायका मान्छे सबै एउटै हुन् भन्ने सोच्नु गलत हो।
329,"मुस्लिमहरूको मस्जिदबाट आउने आवाजले सबैलाई बाधा पुर्यायो, यो धर्मका मान्छेहरूलाई नेपालमा धेरै छुट दिनु नै सरकारको ठूलो गल्ती हो।"
330,तिमी जस्तो मूर्खले फेरि उही गल्ती दोहोर्यायो।
331,"मलाई तेरो कुरा सुनेर थुक्न मन लाग्छ, कस्तो बेवकुफ होस्! तँ जस्तो अल्लारेसँग समूहको परियोजना गर्नुभन्दा बाटोको कुकुरसँग काम गर्नु राम्रो।"
332,सस्तो लाइकका लागि केही पोस्ट गर्नु आजकल चलन हो।
333,मुस्लिम समुदाय देशका लागि खतरा हो।
334,त्यो समूहको मान्छे देखे पुग्यो।
335,सरकारले स्पष्ट जवाफ दिनुपर्छ।
336,"यो नेता घुसखोर हो, उसलाई स्वास्नी भनिन्छ।"
337,"यो वेबसाइटको ग्राहक सहायता एकदमै ढिलो रहेछ, प्रयोग नगर्दा हुन्छ।"
338,मुजीले लेख नै नपढी ज्ञान दिएछ।
339,दलित भएर ठूलो कुरा!
340,आजको कार्यशालाबाट धेरै कुरा सिक्न पाएँ।
341,मुजी विज्ञ!
342,"नेताले घुस लिए, प्रमाण भेटियो र अहिले जेलमा छन्।"
343,आज म्याराथनमा भाग लिन नसके पनि हेर्न रमाइलो लाग्यो।
344,तेरो बाउले तल्लो जातसँग साथी नबना भनेका थिएनन् क्या हो साला दमै! तेरो घरमा चल्दैन भन्दैमा हामीलाई के ज्ञान दिएको? तेरो जात छिटो माथि चढेको जस्तो छ!
345,यस पार्टीका नेताले विदेशी कम्पनीलाई बेचेर सिङ्गो देश लुटेर सबैलाई जेल हालेका छन्।
346,"भाइ, तिम्रो भ्लग हेर्दा जस्तो सजिलो पदयात्रा वास्तविकतामा रहेनछ। वास्तविक स्थिति, मौसमी जोखिम वा शारीरिक चुनौतीलाई ध्यानमा राख्नुहोस्।"
347,नेताले देश बेच्यो।
348,राई लिम्बु जातिहरू धेरै माटोको कुरा गर्छन् तर बुद्धि छैन। विदेशमा गएर खानेबाहेक केही जान्दैनन्, हाम्रो देशको जग्गा सबै यिनीहरूले सस्तोमा बेचे।
349,सार्वजनिक शौचालयको अवस्था सुधार्न सम्बन्धित निकायले ध्यान दिनुपर्छ।
350,"खाते कुकुर जस्तै भुकिरहेछ कमेन्टमा यो मूर्ख, ब्लक गरौँ सबैले।"
351,विद्यालयमा खेलकुदलाई पनि प्राथमिकता दिनुपर्छ।
352,क्रिश्चियनहरूले देश बिगारे।
353,यो सांसदलाई जेल हाल्नुपर्छ।
354,तपाईंले अरू कसैको पोस्ट चोरी गरेको प्रमाण।
355,"अनलाइन बैंकिङ प्रयोग गर्दा बलियो पासवर्ड राख्नु महत्त्वपूर्ण छ र आफ्नो ओटीपी कसैसँग सेयर नगर्नुहोस्, वित्तीय अपराधहरू बढ्दै गएकाले हामी सतर्क रहनुपर्छ।"
356,तिमीले अनुमानलाई तथ्यझैँ प्रस्तुत गरिरहेका छौ।
357,चलचित्रको पहिलो आधा भाग राम्रो थियो तर अन्त्य कमजोर लाग्यो मलाई।
358,तँ जस्तो बेकार मान्छे!
359,"क्रिप्टो मुद्रा प्रतिबन्ध गरेकाले नेपालमा डलर आउन सकेको छैन, सरकार पुराना सोच भएका मान्छेहरूले चलाएका छन् जो प्रविधिसँग डराउँछन्, कस्तो बेकार नियम!"
360,यस वेबसाइटको ग्राहक सहायता धेरै ढिलो छ।
361,तेरो त्यो फोहोर मुख बन्द गर मुजी जठा! तेरो औकात छैन मेरो स्तरको पोस्टमा बोल्ने, बाटोको कुकुर जस्तै यहाँ आएर भुकिराछस्, साइबरमा रिपोर्ट गर्छु खाते!
362,तपाईंले बहस जित्ने प्रयास गर्नुभयो तर विषय बुझ्नुभएन।
363,नराम्रो गन्ध आउँछ।
364,यो एपको सूचना प्रणाली चिन्ताजनक छ।
365,तँ पागल होस् कि के हो?
366,मुजी आफूलाई हिरो ठान्छ।
367,"स्वास्थ्य नै धन हो, त्यसैले पत्रु खाना खान छोडेर घरमै स्वस्थकर खानेकुरा खाने बानी बसाल्नुहोस्। यसले हाम्रो शरीर र दिमाग दुवैलाई स्वस्थ राख्न धेरै मद्दत गर्छ।"
368,यी खतरनाक छन्।
369,यस्तो काम गर्यौ भने झोले बन्छौ।
370,"रेस्टुरेन्टको भित्री सजावट खाना, स्वाद र सेवाको गुणस्तर जत्तिकै राम्रो छ, र त्यसपछि तपाईं सामाजिक सञ्जालमा हाइप पाउनुहुनेछ।"
371,आज बिहानको मौसम रमाइलो भएकोले डाँडामाथि पदयात्रा गएको, कस्तो ताजा प्राकृतिक हावा खान पाइयो भनेको! काठमाडौँको प्रदूषणबाट थोरै भए नि राहत मिल्यो साथी, प्राकृतिक दृश्य!
372,"यो सरकारको खुल्ला लुट हेर्दा त अब नेपालमा बस्नुभन्दा खाडीमा गएर पसिना बगाउनु ठिक लाग्न थाल्यो, नाकाको चेकिङमा नि घुस मात्र खोज्छन् जठाहरू!"
373,घरको पुरानो फोटो एल्बम हेर्दा धेरै सम्झनाहरू ताजा भए।
374,आजको बस यात्रामा यति धेरै भीड थियो कि सास फेर्न गाह्रो भयो।
375,बाहुन मुजीहरूले गर्दा देश बिग्रियो, सबैभन्दा ठूला भ्रष्टाचारी हुन् यो जात।
376,यो नेताले करोडौँ चोर्यो रे।
377,यो त बाहुनवाद हो।
378,यो मन्त्रीको ठूलो घुस काण्ड अब छिटै बाहिर आउँदैछ। डिजिटल नेपालको बजेट सब आफ्नो घरजग्गा कम्पनीमा प्रयोग गर्यो, यसको सम्पत्ति जफत गरेर जेल थुन्नुपर्छ।
379,तँ जस्तो मूर्ख मैले देखेको छैन, औकातमा बस मुजी!
380,यी चोर मन्त्रीले इजाजतपत्र बाँड्न घुस लिए।
381,आज पुरानो स्कुलको पुनर्मिलनमा भेट्दा कस्तो खुसी लाग्यो! सबैले आफ्नो व्यवसाय र नयाँ उद्यमको कुरा गर्दा निकै गर्व महसुस भयो, डिजिटल रूपान्तरण नेपालमा रमाइलो हुँदैछ साथी।
382,यो विषयमा थप अध्ययन चाहिन्छ।
383,"मधेशी त मधेशी नै हो, यिनीहरू विदेशीभन्दा कम छैनन्।"
384,यो डेलिभरी एपको इन्टरफेस पुरानो भर्सनभन्दा झन् अन्योलग्रस्त र खराब छ के! अर्डर गर्दा नि एप क्र्यास हुन्छ, टिमद्वारा गरिएको एकदमै खराब सफ्टवेयर कार्यान्वयन।
385,राई लिम्बुलाई मानसिक अस्पतालमा हाल्नुपर्छ।
386,सत्तामा आएपछि सबै त्यही ठाउँमा बसे।
387,आजको खेलमा रेफ्रीको निर्णय विवादास्पद बनेको छ।
388,डिजिटल भुक्तानीले साना व्यवसायहरूलाई धेरै मद्दत गरेको छ।
389,"हामीले संस्कृतलाई हाम्रो समाजको एक अङ्गको रूपमा संरक्षण गरेका छौँ, यसलाई विदेशी प्रभावबाट जोगाएर राखेका छौँ।"
390,मुजी चुप!
391,यी मन्त्रीको सम्पत्ति छानबिन हुनुपर्छ।
392,यो नेता चोर हो।
393,"डेलिभरीका लागि २ दिन भनेको २ हप्ता लाग्यो, सबैभन्दा खराब कम्पनी!"
394,आजकल सामाजिक सञ्जालमा एउटा सानो भिडियो हेरेरै पूरा घटना बुझेझैँ प्रतिक्रिया दिने चलन बढेको छ। कहिलेकाहीँ पूर्ण प्रसङ्ग बुझ्ने प्रयास गर्नुपर्छ।
395,क्रिश्चियनहरूले डलरको भरमा धर्म परिवर्तन गराउँदैछन्।
396,"हिन्दु धर्मका कारण बेकार छन्, अब रहेनन्।"
397,भाउजूहरू धेरै प्यारा छन्।
398,"नेवारहरू छाडा जात हुन्, पैसा भनेपछि मर्छन्, फोहोर संस्कार छ यिनीहरूको! जहाँ गए नि गफ मात्र ठूलो लगाउँछन्, कामको बेला एक पैसा निकाल्न नि मान्दैनन् जठाहरू।"
399,यस ग्याजेटको ब्याट्री ब्याकअपलाई मेरो अनुभवका आधारमा सकारात्मक समीक्षा दिइएको छ तर दाबी गरिएको कार्यसम्पादन विज्ञापन जस्तो छैन।
400,क्रिश्चियनको भर हुँदैन।
401,यो डेलिभरी एपको इन्टरफेस पुरानो भर्सनभन्दा झन् अन्योलग्रस्त र खराब छ के! अर्डर गर्दा नि एप क्र्यास हुन्छ, टिमद्वारा गरिएको एकदमै खराब सफ्टवेयर कार्यान्वयन।
402,भेडा जनता भएपछि केही हुँदैन।
403,मन्त्रीलाई खाए।
404,कृपया यो एप प्रयोग गर्नुहोस्।
405,"सरकारले किसानलाई राहत दिनुपर्छ, मलविना यहाँ बालीनाली खेर गएको छ।"
406,घुसखोरी र लैङ्गिक कोटा प्रणालीमा दिदीबहिनी बेच्ने संस्कृतिको गुलाम बनेका छौँ।
407,"हामीलाई आफ्नो अधिकारमा गर्व छ, मधेशीको अधिकारमा गर्व छ, देशको रक्षा गरेकोमा गर्व छ।"
408,मुस्लिमहरूसँग व्यापार गर्नुहुँदैन। यिनीहरूको दिलमा धोका र कपट मात्र हुन्छ, सबैलाई लुट्न खोज्छन्। यो धर्मका मान्छेहरू ठग हुन्, फोहोर यिनीहरू!
409,दलितहरूलाई विश्वास गर्न गाह्रो छ।
410,"कोठाभाडा फेरि बढ्यो रे, अब त काठमाडौँमा बस्न नि गाह्रो हुन्छ।"
411,खातामा पोस्ट गर्नुहोस्।
412,हिन्दुहरू सबै गलत भन्छन्।
413,मुस्लिमलाई हटाउनुपर्छ।
414,मुजी चुप!
415,आज बसपार्कमा टिकटको लाइनमा १ घण्टा बस्नुपर्यो।
416,यस कम्पनीले कर्मचारीहरूको समस्या सुन्नुपर्छ।
417,तँले अरूको मेहनतको श्रेय लिन खोज्नु गलत हो।
418,यो खातेले जानीजानी गलत सूचना फैलाइरहेको छ।
419,मैले बहिनीलाई गर्वले हेरेँ।
420,ल्यापटपको स्पिकरको गुणस्तर सोचेभन्दा राम्रो छ।
421,तँ जस्तो अनुहार भएकी केटी देखेर बाटोको कुकुर नि थुक्छ होला! @user_girl_89 मोडलङको नाममा त्यो फोहोर लुगा लगाएर छोटो भिडियो बनाउन छोड, तेरो घरमा उजुरी पठाइदिन्छु।
422,खातेले फेरि नक्कली स्क्रिनसट हालेर हिरो बन्न खोजेछ।
423,"शिक्षामा सुधार गर्न आवश्यक छ, सबै बालबालिकालाई समान अवसर दिनुपर्छ।"
424,हामी पर्दामा गयाँै आमा।
425,चोर मन्त्रीलाई तत्काल हटाउनुपर्छ, यसले पूरा बजेट आफैँ खायो।
426,तेरो तर्क शून्य।
427,सम्पूर्ण समूहले देशलाई नष्ट गर्नेछ।
428,@manchhe123 तेरो हावा समात्छ।
429,सेवा अलि ढिलो रहेछ।
430,क्रिश्चियनहरूले मात्र समस्या बढाए।
431,"मधेशीले नेपालीको पहिचान चोरेका छन्, आफ्नो पहिचान गुमाउनेहरू नै हुन्।"
432,"यो बजेट गरिबविरोधी छ, नेता र ठूलाबडालाई मात्र फाइदा।"
433,क्रिश्चियनहरूले सबै संस्कृति बिगारेका छन्।
434,हामीसँग फ्राइङ छैन।
435,यस रेस्टुरेन्टमा खाना स्वादिष्ट भए पनि पार्किङको समस्या छ।
436,फोनको ब्याट्री १००% बाट २०% झर्न २ घण्टा नि लागेन।
437,"बुझ्ने कोसिस गर्नुपर्छ, तर्क जितेर होइन।"
438,माचिक्ने कमेन्ट गरेर ध्यान आकर्षित गर्न खोज्दैछ।
439,यी मन्त्रीको सम्पत्ति छानबिन हुनुपर्छ।
440,"कामी जातका मान्छेहरूलाई धेरै माथि चढाउन थाले। आरक्षण प्रणालीले गर्दा वास्तविक प्रतिभा पछाडि पर्यो, यिनीहरूको काम त पुरानै फलाम फलाउने ठिक थियो।"
441,यो आयोजना राम्रो लाग्यो मलाई।
442,आज मौसम निकै राम्रो छ।
443,यो पुस्तक सरल भाषामा लेखिएको छ, त्यसैले बुझ्न सजिलो छ।
444,यो मोबाइल अपडेट गरेपछि क्यामेराको गुणस्तर सोचेभन्दा झन् खराब भयो, मोबाइल तातिने समस्या नि धेरै बढ्यो। त्यसैले आफ्नो फोन अपडेट नगर्नुहोस् साथीहरू, अर्को सुरक्षा अपडेटको लागि पर्खनुहोस्।
445,सालाहरूको नाटक!
446,"विश्वमा मुस्लिम समुदाय ठूलो समस्या बनेको छ, जहाँ बम र आतङ्ककारी गतिविधि छन्, नेपाल चर्चित भएको छ, कुनै अधिकार चर्चित भएको छ र भाइरस फैलिएको छ।"
447,यो नेता चोर हो, यसले रबी लामिछानेलाई झुटो काण्डमा फसाउन ठूलो षड्यन्त्र बनाएको छ। यसको पोल बिस्तारै सबै बाहिर आउँदैछ, जनता सबैले थाहा पाउँछन्।
448,तिमीले पूरै भिडियो नहेरी प्रतिक्रिया दिएको जस्तो लाग्यो।
449,आजकल कृत्रिम बुद्धिमत्ता (एआई) को निकै बजारीकरण गरिएको छ।
450,मधेशीहरूले मात्रै व्यापार गरिरहेका छन्।
451,आज बिहानदेखि पानी परिरहेको छ। यस्तो मौसममा तातो चिया र मनपर्ने किताब लिएर झ्यालछेउ बस्न पाए अरू केही चाहिँदैन जस्तो लाग्छ।
452,राई लिम्बु जातिहरू धेरै माटोको कुरा गर्छन् तर बुद्धि छैन। विदेशमा गएर खानेबाहेक केही जान्दैनन्, हाम्रो देशको जग्गा सबै यिनीहरूले सस्तोमा बेचे।
453,"यो समुदायले देशलाई पछाडि तानेको छ, यसलाई देशबाट निकाल्नुपर्छ।"
454,नेवारहरू सधैँ आफ्नै फाइदा हेर्छन्।
455,यो निर्णयले विद्यार्थीहरूलाई थप दबाब दिने देखिन्छ।
456,मुस्लिमहरूसँग व्यापार गर्नुहुँदैन। यिनीहरूको दिलमा धोका र कपट मात्र हुन्छ, सबैलाई लुट्न खोज्छन्। यो धर्मका मान्छेहरू ठग हुन्।
457,क्रिश्चियनहरूले डलरको भरमा धर्म परिवर्तन गराउँदैछन्।
458,"तपाईंले फेसबुकमा कुनै ठाउँ फेला पार्न सक्नुहुन्न जहाँ तपाईं आफ्नो वास्तविक स्थान फेला पार्न सक्नुहुन्छ, जहाँ तपाईं आफ्नो नायक जहाँ पनि फेला पार्न सक्नुहुन्छ।"
459,"आज जिममा पहिलो दिन थियो, शरीर त पूरै दुखेको छ।"
460,तँ जस्तो बेवकुफ खातेसँग कुरा गरेर समय मात्र खेर गयो मुजी! तेरो त्यो फोहोर मुख फेसबुक कमेन्टमा नदेखा, तेरो अनुहार देख्दा थुक्न मन लाग्छ।
461,भाउजू भावुक छिन्।
462,मुस्लिमहरू देशका लागि खतरा हुन्।
463,"तपाईंले अहिलेसम्म जनताको कुरा सुन्नुभएन, न अहिले न त पहिले नै। तपाईं यस्तो व्यक्ति हुनुहुन्छ जसलाई जे ठिक लाग्छ त्यही गर्नुहुन्छ। थाहा छैन बोल्ने।"
464,हरेक बहसलाई व्यक्तिगत आक्रमण किन बनाउनुहुन्छ?
465,आज आराम गर्ने दिन।
466,दलित भाइ, यो काम गर्।
467,"यो जातका मान्छेहरूको बुद्धि कहिल्यै आउँदैन, फोहोर संस्कार र राँगो काट्नेबाहेक केही जान्दैनन्। यिनीहरूले गर्दा गाउँको थिति सबै बिग्रिसक्यो, फोहोर जातहरू!"
468,म मौन रहनेछु।
469,खाना मिठो थियो तर सेवा औषत।
470,कृषकलाई राहत दिनुपर्छ।
471,बाहुनहरू सब उस्तै।
472,तिमीले स्रोत प्रमाणित नगरी साझा गरेको जानकारी अहिलेसम्म हटाएका पनि छैनौ। अरूले गल्ती औँल्याइदिँदा बेवास्ता गर्ने बानी राम्रो होइन।
473,दलाल राजा तिम्रो संरक्षक हो।
474,बालेन सरलाई किसानले मारेका छन्।
475,"बाँदर मार्ने कि अरू केही उपाय छ त? उपाय त चाहियो नि, यसबाट लाखौँ मानिसहरू प्रभावित छन्।"
476,ठूलो अनुहार सुन्दा त अचम्म पो लाग्छ!
477,आजको यात्रा सम्झनलायक रह्यो।
478,सबैलाई शुभकामना।
479,आज सामुदायिक बगैँचामा सबैले मिलेर रुख रोप्ने काम गरे।
480,कामीहरूलाई माथि चढाउनु हुँदैन।
481,कामीहरूलाई पछार्नुपर्छ, माथि आउन दिँदा थिति बिग्रियो।
482,"यो पार्टी गरिबको पार्टी हो, तपाईंले आफ्नो नेता गुमाउनुभयो।"
483,स्थानीय बजारमा उत्पादित सामानको गुणस्तर राम्रो हुँदै गएको छ।
484,क्रिश्चियनहरूले गाउँमा डलर बाँडेर हाम्रो भगवान्को नराम्रो कुरा गरी धर्म परिवर्तन गराइरहेका छन्, यो विदेशी षड्यन्त्रलाई बाटोमै रोक्नुपर्छ छिटो!
485,विश्वमा मुस्लिम राष्ट्र समस्या होइन तर नेपालमा बम विस्फोट र आतङ्ककारी गतिविधि भइरहेका छन्।
486,यो वृत्तचित्रले गाउँको जीवन राम्रोसँग देखाएको छ।
487,यो होस्टेलको खानाको गुणस्तर महिनापिच्छे घट्दैछ।
488,"धेरै विरोध मात्र गरेर बस्नु पनि हुन्न, सकारात्मक पक्ष त टन्नै छन् नि।"
489,क्रिश्चियनहरू खतरा हुन्।
490,मधेशीले देशमा सुन्दरता ल्याए।
491,मुस्लिमहरू देशका लागि खतरा हुन्।
492,"धेरै-धेरै धन्यवाद सर यति राम्रो प्रस्तुतिको लागि, मैले धेरै कुरा सिकेँ।"
493,विद्यार्थीको भविष्यमा ध्यान दिनुपर्छ।
494,आज पुरानो रेडियो बजाउँदा बाल्यकालको याद आयो।
495,आज स्थानीय विज्ञान मेलामा विद्यालयका विद्यार्थीहरूले बनाएका परियोजनाहरू देख्दा अचम्म लाग्यो। सही अवसर र मार्गदर्शन दिएमा युवाहरूले धेरै गर्न सक्छन्।
496,स्थानीय पुस्तकालयले पुराना हस्तलिखित दस्तावेजहरू डिजिटल रूपमा सुरक्षित गर्न थालेको खबर सुन्दा खुसी लाग्यो। यस्ता सामग्री हराए भने फेरि कहिल्यै फर्काउन सकिँदैन।
497,तँ जस्तो बेवकुफसँग कुरा गरेर समय खेर गयो।
498,खाना डेलिभरीको गुणस्तर घट्दैछ।
499,होटलको फोटो र वास्तविक कोठाबीच फरक छ।
500,तिनीहरू देशद्रोही हुन्।
