id,text
264,आजा परिवार संग बसेरा पुराण एल्बम हेरियो।
265,"बिहान मौसम यस्तो हुनेछ, रामेलो वाको ले दधा माथी, गक्को कास्तो, ताजा प्राकृतिक हावा खाऔं, वाण्य केटीएम को प्रदुषण बटा ठुडा भे नि पाइन्छ ।"
266,यो इलेक्ट्रिक स्कुटर को माइलेज कम्पनी ले भने भन्दा आधा मात्र रैछ ब्याट्री हिटिङ प्रोब्लम नि धेरै छ सो डन्ट बाइ दिस मोडल गाइज फ्रड मार्केटिङ गर्या
267,यो सांसद त अपराधी नै हो।
268,तपाईंले अरू कसैको पोस्ट प्रतिलिपि गर्नुभयो र यसलाई आफ्नो रूपमा राख्नुभयो।
269,तँ पागल होस क्या हो ?
270,इनिहरू देशद्रोही हुन्
271,"आउनुहोस्, कृपया हामीलाई पछ्याउनुहोस्।"
272,तपाईंले सम्पूर्ण कथा नबुझेर निर्णय गर्नुभयो।
273,दलित लाइ मनदीर झिर्ना नदीनु पाप लगक्सा पक्सी प्रतिस्था घाटा
274,"मुसलमान हरु संग बिजनेस गर्नु हुदैन, सब धोकेबाज हुन"
275,आज स्कुल रिनियन मा पुराना साथी भेट्दा रमाइलो लाग्यो.
276,तिमी जस्तो हावा एनालिस्ट ले मार्केट को के बुझ्छ र.
277,तिमीले हल्लालाई समाचार बनाएर फैलायौ।
278,तँले तथ्यभन्दा अनुमानलाई बढी महत्व दिएको छस्।
279,मुस्लिम शाखा काहिले नमिला
280,"बस २ घण्टा ढिलो आयो, तारा चालक दाई ले माफी मग्नु भयौ सो ठिकै लाग्यो ।"
281,यो ब्यान्डले धर्म प्रचार गर्न थाल्यो
282,"तिम्री भाउजुले तल्लो जातको संगत लिइन्, मेरी भाउजु तिमी के छौ, मेरी सासु, मलाई मेरो जीवनको ज्ञान दिनुभयो, तिम्रो जातले निधार जित्यो, मानौं"
283,तिमी र समाचारमा खासै फरक छैन ।
284,कस्तो हवा सामग्री बनाको यो टिकटोकर ले क्लिकबेट शीर्षक हलेर दृश्य मात्र तल गार्ना खोज्स सबाइल रिपोर्ट गररा यो च्यानल ब्लक गरनु परक्सा के
285,सबै समस्या को जड यही हरु
286,आफ्नो गल्ती स्विकारे राम्रो हुन्थ्यो ।
287,अरु धर्म तिमीलाई यो देशमा बस्ने अधिकार दिएको छु।
288,यति महँगो टिकटपछि पनि रंगशालामा यस्तो व्यवस्थापन हुनु दुःखद् कुरा हो
289,विद्यालयले यस वर्ष विज्ञान प्रदर्शनी निकै व्यवस्थित तरिकाले आयोजना गरेको रहेछ।
290,"बाहुनमुजी हारु ढेराई विज्ञ नबन सबाई वन्द थुलो भ्राष्टाचारी टिमराई नेता हारु सान के, बिदेश बता डलर लिरा देश बेचेर काम बाहुन ले न गरको हो साथी"
291,तपाईंले समाचार बनाएर हल्ला फैलाउनुहुन्छ।
292,"क्षेत्री भन्धै मा सबाइले ठुलो तौको बधना परक्सा वान्या झिना, कोटा रिश्वत लियारा माथी आको इनिहारु को रगत माई घमाण्ड र लुट हुंक्सा भृष्ट जात हो यो फोहोर"
293,आज पुस्तकालयमा बस्दा धेरै काम सकियो।
294,"दलित जातको माँक्से हारु मन्दिर मा छिरेरा हाम्रो संस्कार फोहोर गर्ना थले, यिनिहरु को ठाउ तल्लो नै ठिक छ कोटा दियारा सरकार ले सबाइको तौको माथी चढायो"
295,यो नेताको पैसा अब पानी जस्तै बग्दैन
296,अनि जिवि राई खोईत ???
297,तेरो त्यो फोहोर सि फेस ड्डा कुकुर ले नी मुत्सा होला कमेन्ट मा आयेरा ढेरै हिरो नबन @मान्छे_एक्सवाइजेड तेरो असली ठेगाना तल्लो तह को साइबर शाखा मा पेश गरि खाए भोली उनको
298,यो स्मार्ट वाच ब्रान्ड को स्टेप ट्रयाकर टोटल फेक रैछ साइकल चलाउदा नि अटोमेटिक स्टेप काउन्ट बढिराछ ब्याट्री लाइन नि १ दिन मात्र छ वोर्स्ट पर्चेज डिसिजन लाग्यो मलाई तैट
299,तेरो त्यो मुजी मुख लिएर धेरै लेक्चर नदे @नेपाल_बोय_१० तेरो स्ट्यान्डर्ड कुकुर को पुच्छर जस्तै छ एफबी मा पोस्ट हालेर आफुलाई ठुलो नबन तेरो डिटेल्स लिक गरिराछु भोली खाते
300,एग्जाम सकिएपछि बल्ल ढुक्क भएर सुत्न पाइयो।
301,यो नेता चोर हो मलाई
302,क्रिस्चियन हारुले सबै कुराको हेरचाह गरे
303,तपाईं जस्ता मानिसहरूसँग काम गर्नु धैर्यताको परीक्षा हो।
304,यो मन्त्री जनताको पैसा खायो।
305,स्थानीय सङ्ग्रहालयमा राखिएका पुराना नक्साहरू हेर्दा नेपालको भौगोलिक र सांस्कृतिक इतिहास बुझ्न निकै सहयोग पुग्यो ।
306,त्यो ग्रुप प्रति केही भरोसा छैन
307,मधेसीलाई कहिल्यै विश्वास गर्न सकिँदैन
308,आजा पहली छोटी आफनाई किचन मा पिज्जा बनाको कास्तो स्वादिष्ट भयो वान्या बिदेश को रेस्टुरेन्ट भाँडा सस्तो रा ताजा थियो परिवार सबाइले एकदम मन पराए छत माथि अर्गानिक परीक्षण वायो
309,हिजोको कार्यक्रममा स्थानीय कलाकारहरुले निकै राम्रो प्रस्तुति दिएका थिए ।
310,हिन्दु हरु मुर्ख.
311,पहाडी हरु ले सधैं मधेसी लाई हेप्छन यिनीहरु को राज्य ठुलो रे
312,देशमा सुशासन आवश्यक छ
313,"यो क्रिस्चियन संगठन हरु ले गाऊँ मा गयारा भेडा भेदी लै डॉलर बडाई धर्म परिवर्तन गरूडक्सन, हमरो सनातन धर्म नास्ता गर्ना एको विदेशी दलालहरु हरु हुन इनिहरु"
314,हिजो म एक वृद्ध मानिसलाई स्मार्टफोन चलाउन सिकाउँदै थिएँ। भिडियो कलपछि उनीहरुको अनुहारमा देखिएको खुशीले प्रविधिको अर्को पाटो उजागर गरेको छ ।
315,मचिकने तेरो त्यो सि अनुहर फेसबुक कमेन्ट मा नदेखा तेरो रियलिटी थाहा छ मलाई साइबर मा रिपोर्ट गरि खाके भोली पोल्स ले क्सदेपक्सी थाहा दर्दनाक खाटे जथा वेद
316,मन्त्री जिउले नर्सिङका अलावा रातिको सिफ्टमा अन्य स्वास्थ्यकर्मी पनि रहेको बताउनुभयो
317,प्रमाण छैन तर यो पक्का दोषी हो
318,मुजी आफ्नो काम हेर.
319,तिमी नै हौ जसले मेरो दिमाग पार गरेको छ
320,नेवार हरु संग काम गर्ना गारो
321,"यो नेता को कुरा पत्याउन सकिंदैन, यसले चुनाब अघि मात्र झुट बोल्छ"
322,मधेसी हुनुमा गर्व छ
323,"कृषकलाई राहत दिनुपर्छ सरकारले, मल नपाएर बर्बाद भैसक्यो यहाँ"
324,गएराति विद्युत् अवरुद्ध हुँदा काम अधुरो रह्यो ।
325,यो मन्त्री को ठुलो रिश्वत काण्ड अब छिटो बाहिर आउदैछ डिजिटल नेपाल को बजेट सब आफ्नो रियल इस्टेट कम्पनी मा युज गर्यो यसको प्रोपर्टी जफत गरेर जेल थुन्नु पर्छ
326,क्षेत्री को नाटक
327,फेरि त्यही गल्ती दोहोर्‍याउँदै हुनुहुन्छ।
328,यो समुदायका मान्छे सबै एउटै हो भन्ने सोच्नु गलत हो ।
329,"मुस्लिम हरु को मस्जिद बताउने साउण्ड ले सबलाइ डिस्टर्ब गर्यो, यो धर्म को माँक्से हरु लाई नेपाल मा ढेरै खुल्ला क्सद्दिनु नै शंकर को ठुलो गल्ती हो ब्रस"
330,तिमीजस्तो मुर्खले फेरि उही गल्ती दोहोर्‍यायो।
331,"मलाई तेरो मन को कुरा सुनेर थुकाना मन लगाक्स कसतो बेवकूफ जाउ वान्या, त जसो अल्लारे संगा समुहको परियोजना गरना भाँडा रास्ता को कुकुर संगा गुरुनु रामरो"
332,सस्तो लाइकको लागि केहि पोस्ट गर्नु आजकल चलन हो।
333,मुस्लिम समुदाय देशका लागि खतरा हो
334,त्यो समूह को मान्छे देखे पुग्यो
335,सरकारले स्पष्ट जवाफ दिनुपर्छ
336,"यो नेता घुसखोर हो, उसलाई स्वास्नी भनिन्छ"
337,"यो वेबसाइट को कस्टमर सपोर्ट लास्टै स्लो रैछ, युज नगर्दा हुन्छ"
338,मुजी ले आर्टिकल नै नपढी ज्ञान दिएछ
339,दलित भएर ठुलो कुरा
340,आजको कार्यशाला बता ढेराई कुरा सिक्ना पाये ।
341,मुजी एक्सपर्ट
342,"नेतालाई घूस लिनुभयो, प्रमाण पाउनुभयो र जेलमा हुनुहुन्छ ।"
343,आजा म्याराथन मा भाग लिन नसके पानी हरना रमाइलो लाग्यो।
344,तेरो बाउ ले तल्लो जात संग साथी नबना भन्या थिएन क्या हो सा दमै तेरो घर मा चल्दैन भन्दै मा हामी लाई के ज्ञान दिएछ तेरो जात छिटो माथि चढेको जस्तो छ
345,यस पार्टीका नेताले विदेशी कम्पनीलाई बेचेर सिंगो देश लुटेर सबैलाई जेल हालेका छन् ।
346,"भाइ तिमरो भ्लग हेर्दा जसो सजिलो ट्र्याकिङ रियालिटी मा रिक्सा जसो लागेना। वास्तविक स्थिति, मौसम जोखिम वा शारीरिक चुनौतीलाई ध्यानमा राख्न नडराउनुहोस्।"
347,नेता ले देश बेच्यो
348,राई लिम्बु जाति हारु ढेरै मातो को कुरा गर्क्सन तारा बुद्धि छैन बिदेश मा लेरा जानदाई खाने बाहेक केहि जानदाईं हाम्रो देश को जग्ग्य सबाई इनिहरु ले सस्ता मा बीच
349,सार्वजनिक शौचालयको अवस्था सुधार्न सम्बन्धित निकायले ध्यान दिनुपर्छ।
350,"खाते कुकुर जस्तो भुकिराछ कमेन्ट मा यो इडियट, ब्लक गरो सबैले"
351,विद्यालयमा खेलकुदलाई पनि प्राथमिकता दिनुपर्छ ।
352,क्रिश्चियन हरु ले देश बिगारे
353,यो सांसदलाई जेल हाल्नुपर्छ
354,तपाईंले अरू कसैको पोस्ट चोरी गरेको प्रमाण।
355,"अनलाइन बैंकिङ प्रयोग गर्दा बलियो पासवर्ड राख्नु महत्त्वपूर्ण छ र आफ्नो ओटीपी कसैसँग सेयर नगर्नुहोस्, वित्तीय अपराधहरू बढ्दै गएकाले हामी सतर्क रहनुपर्छ।"
356,तिमीले अनुमानलाई तथ्यझैँ प्रस्तुत गरिरहेका छौ।
357,फिल्मको पहिलो हाफ रामरो थियो तारा अन्त्य कमजोर लाग्यो मलाइ
358,तँ जस्तो बेकार मान्छे
359,"यो क्रिप्टो मुद्रा प्रतिबन्ध गरको ले नेपाल मा डलर औना सकेको छैना, शंकर पुरानो बुद्धि को माँक्से हारु ले चलाको सान ज सबाइले टेक भन्दासी दारौक्सन कास्तो बेकर नियम"
360,यस वेबसाइटको ग्राहक समर्थन धेरै ढिलो छ।
361,तेरो त्यो फोहोर मुख बन्द गर मी जथा तेरो औकात छैन मेरो स्तर को पोस्ट मा बोल्ने रास्ता को कुकुर जास्तो टिप्पणी मा आयरा भुकिराछस साइबर मा रिपोर्ट गर्छु वेद खाते मी
362,"तपाईंले बहस जित्ने प्रयास गर्नुभयो, विषय बुझेनन्।"
363,नराम्रो गन्ध आउँछ
364,यो एपको अधिसूचना प्रणालीलाई चिन्ताजनक छ ले।
365,तँ पागल होस कि के हो?
366,मुजी आफुलाई हिरो ठान्छ.
367,"स्वास्थ्य नै धन हो त्यसैले जंक फूड खान छोडेर घरमै स्वस्थकर खानेकुरा खाने बानी बसाल्नुहोस्, यसले हाम्रो शरीर र दिमाग दुवैलाई स्वस्थ राख्न धेरै मद्दत गर्छ ।"
368,यी खतरनाक छन्
369,यस्तो काम गर्यौ भने झोला बन्छौ।
370,"रेस्टुरेन्टको भित्री डिजाइन खाना, स्वाद र सेवाको गुणस्तर जत्तिकै राम्रो छ, र त्यसपछि तपाइँ सोशल मिडियामा हाइप पाउनुहुनेछ।"
371,आज बिहान को मौसम रमाइलो वाको ले दधा माथी पदयात्रा गको कास्तो ताजा प्राकृतिक हावा खाना पायो वान्या केटीएम को प्रदूषण बता थुडा वे नी राहत मिलो साथी प्रकृति दृश्य
372,"यो सरकार को खुल्ला लुट हेर्दा त अब नेपाल मा बस्न भन्दा खाडी मा गएर पसिना बगाउनु ठिक लाग्न थाल्यो, बोर्डर को चेकिङ मा नि घुस मात्र खोज्छन जठा हरु"
373,घरको पुरानो फोटो एल्बम हेर्दा धेरै सम्झना ताजा भए।
374,आजको बस यात्रामा यति धेरै भीड थियो कि सास फेर्न गाह्रो भयो ।
375,बाहुन मुजी हरु ले गर्दा देश बिग्र्यो सब भन्दा ठुलो भ्रष्टाचारी हुन यो जात
376,यो नेता ले करोडौ चोर्यो रे
377,यो त बाहुनबाद हो
378,यो मन्त्री को ठुलो घुस काण्ड अब चित्तो बहिरा औडैक्सा डिजिटल नेपाल को बजेट सब आफनो रियल इस्टेट कम्पनी म उपयोग गर्यो यस्को सम्पत्ति जाप्त गरेरा जेल थुन्नु प्रक्सा
379,तँ जस्तो मुर्ख मैले देखेको छैन औकात मा बस मुजी
380,यी चोर मन्त्रीले लाइसेन्स बड्यो बदमास खोल्न घुस लिए
381,आज पुरानो स्कुल रियुनियन म भेट्टा कसतो खुशी लाग्यो सबाइले अफ्नो बिजनेश एण्ड स्टार्टअप को कुरा गर्द प्रप्राउड फील भयो डिजिटल ट्रान्सफर्मेसन नेपाल मा रमाइलो हुडाइक्स साथी
382,यो विषयमा थप अध्ययन चाहिन्छ
383,"मधेसी त मधेसी नै हो, यिनीहरु बिदेशी भन्दा कम छैनन्"
384,यो डेलिभरी एप को इन्टरफेस पुरानो भर्सन भन्दा झन् कन्फ्युजिङ र फोहोर छ के अर्डर्स प्लेस गर्दा नि एप क्र्यास हुन्छ वोर्स्ट सफ्टवेयर इम्प्लिमेन्टेसन बाइ द टिम
385,राई लिम्बु हल्दिनु पार्कमा रहेको मानसिक अस्पताल हो ।
386,सत्तामा आएपछि सबै त्यही ठाउँमा बसे ।
387,आजको खेलमा रेफ्रीको निर्णय विवादास्पद बनेको छ ।
388,डिजिटल भुक्तानीले साना व्यवसायहरूलाई धेरै मद्दत गरेको छ।
389,"हामीले संस्कृतलाई हाम्रो समाजको एक अंगको रूपमा संरक्षित गरेका छौं, यसलाई विदेशी प्रभावबाट जोगाएर राखेका छौं, जसले हामीलाई कसैलाई चिन्ता गर्न छोडेको छैन।"
390,मुजी चुप
391,यी मन्त्रीको सम्पत्ति छानबिन हुनुपर्छ ।
392,यो नेता चोर हो।
393,"डेलिभरी को लागि २ दिन भनेको २ हप्ता लाग्यो, वोर्स्ट कम्पनी"
394,आजकल सामाजिक सञ्जालमा एउटा सानो क्लिप हेरेरै पुरा घटना बुझेझैँ यस्ता प्रतिक्रिया दिने चलन बढेको छ । कहिलेकाहीँ पूर्ण प्रसङ्ग बुझ्ने प्रयास गर्दा धेरै अलगाव हुन्छ।
395,ईसाईहरूले हाम्रो धर्म लिन सक्छन् र डलर लिन सक्छन्
396,"हिन्दु धर्मका कारण बेकार छन्, अब रहेनन् ।"
397,भाउजु हारु धेरै प्यारो छ
398,"नेवार हरु जेपिटी जात हुन पैसा भन्दासी मर्छन फोहोर संस्कार छ यिनीहरु को जहाँ गए नि गफ मात्र ठुलो लगाउछन, काम को बेला एक पैसा निकाल्न नि मान्ने जठा हरु"
399,यस ग्याजेटको ब्याट्री ब्याकअपलाई मेरो अनुभवको आधारमा सकारात्मक समीक्षा दिइएको छ तर विज्ञापित कार्यसम्पादनलाई विज्ञापन प्रदर्शनसँग तुलना गर्न सकिँदैन।
400,क्रिश्चियन को भर हुदैना
401,यो डिलिवरी एप को इन्टरफेस पुरानो संस्करण भन्दा जान कन्फ्युजिंग रा फोहोर एक्सए के अर्डर प्लेस गर्दा नी एप क्र्यास हुन्जा टोली द्वारा सबैभन्दा खराब सफ्टवेयर कार्यान्वयन
402,भेडा जनता भयेसी के हुदैना
403,मन्त्रीलाई खाए
404,मेल यो एप प्रयोग गर्नुहोस्
405,"सरकारले किसानलाई राहत दिनुपर्छ, मलविना यहाँ खेर गएको छ"
406,घूसखोरी र लैङ्गिक कोटा प्रणालीमा दिदीबहिनी बेच्ने संस्कृतिको गुलाम बनेका छौ ।
407,"पहिलो जातका जनतालाई आफ्नो अधिकारमा गर्व छ, मधेसीको अधिकारमा गर्व छ, देशको रक्षा गरेकोमा गर्व छ, मन हारेका छन् ।"
408,मुस्लिम हरु संग व्यापार गर्नू हुदैना इनिहारु को दिल मा धोका रा कपता मात्रा हुन्सा सबलाइ ल्ना खोज्सन यो धर्म को मांक्से ठग हुनु प्रक्सा सा इनिहारु फोहोर
409,दलित हारु लाइ विश्वास गर्ना गारो छ।
410,"कोठा भाडा फेरी बढ्यो रे, अब त केटीएम मा बस्न नी गारो हुन्सा"
411,खातामा पोस्ट गर्नुहोस्
412,हिन्दुहरु सबै गलत भन्छन्।
413,मुस्लिमले हातौना परक्सा ल्याए ।
414,मुजी चुप
415,आजा बस पार्क मा टिकट लाइन मा १ घण्टा बस्नु पर्यो ।
416,यस कम्पनीले कर्मचारीहरूको समस्या सुन्नुपर्छ।
417,तँले अरूको मेहनतको श्रेय लिन खोज्नु गलत हो।
418,यो खातेले जानीजानी गलत सूचना फैलाइरहेको छ
419,मैले बहिनीलाई गर्वले हेरेँ ।
420,ल्यापटपको स्पिकरको गुणस्तर सोचेभन्दा राम्रो छ ।
421,तै जसो सि मुख भको केती देखेरा रास्ता को कुकुर नी थुक्सा होला @युजर_गर्ल_८९ मोडलिङ को नाम मा त्यो फोहोर ड्रेस लगायेरा छोटो भिडियो बनाउना छोड तेरो घर म रिपोर्ट पठाइरक्सु
422,खाते ले फेरी फेक स्क्रिनसट हालेर हिरो बन्न खोजेछ
423,"शिक्षामा सुधार गर्न आवश्यक छ, सबै बालबालिकालाई समान अवसर दिनुपर्छ"
424,हामी पर्दामा गयौं आमा
425,चोर मन्त्री लाई तत्काल हटाउनु पर्छ यसले पुरा बजेट आफै खायो
426,तेरो तर्क शून्य
427,सम्पूर्ण समूहले देशलाई नष्ट गर्नेछ
428,@मान्छे१२३ तेरो हावा समात्छ
429,सर्भिस अलि ढिलो रैछ
430,क्रिश्चियन हरु ले मात्र समस्य बधाये
431,"मधेसीले नेपालीको पहिचान चोरेका छन्, आफ्नो पहिचान गुमाउनेहरू नै हुन् ।"
432,"यो बजेट गरिब बिरोधी छ, नेता र ठुलाबडा लाई मात्र फाइदा"
433,क्रिश्चियन हरु ले सबै कल्चर बिगारेका छन.
434,हामीसँग फ्राइङ छैन
435,यस रेस्टुरेन्टमा खाना स्वादिष्ट भए पनि पार्किङको समस्या छ ।
436,फोन को ब्याट्री १००% बाट २०% झर्न २ घण्टा नि लागेन.
437,"बुझ्ने कोसिस गर्नुपर्छ, तर्क जितेर होइन ।"
438,माचिकने कमेन्ट गरेर एटेन्सन खोज्दै छ
439,यी मन्त्रीको सम्पत्ति छानबिन हुनुपर्छ ।
440,"कामी जातको मनके हरुको जोर जोरी ढेरे माथी चढाउने थाला, कोटा प्रणाली ले गर्द वास्तविक प्रतिभा पक्सदी पर्यो इनिहारु को काम ति पुरानो लोहा मार ठीक थियो ।"
441,यो प्रोजेक्ट रामरो लाग्यो मलाइ
442,आज मौसम निकै राम्रो छ
443,यो पुस्तक सरल भाषामा लेखिएको छ त्यसैले बुझ्न सजिलो छ।
444,यो मोबाइल अपडेटेड प्याक्सी क्यामेराको गुणस्तर अपेक्षित भण्डा जान बेकर भययो तताउने मुद्दा नी ढेरै बढ्यो त्यसैले आफ्नो फोन अपडेट नगर्नुहोस् साथीहरू अर्को सुरक्षा प्याचको लागि पर्खनुहोस्
445,साला हारुको नाटक
446,"विश्वमा मुस्लिम समुदाय ठूलो समस्या बनेको छ, जहाँ बम र आतंककारी गतिविधि छन्, नेपाल चर्चित भएको छ, कुनै अधिकार चर्चित भएको छ र भाइरस फैलिएको छ ।"
447,यो नेता चोर हो यसले रबी लामिछाने लाई झुट काण्ड मा फसाउन ठुलो कैसेन बनाएको छ यसको पोल बिस्तारै सबै बाहिर आउदैछ जनता ले सबैले थाहा पाउछन
448,तिमीले पुरै भिडियो नहेरी प्रतिक्रिया दिएको जस्तो लाग्यो।
449,आजकल एआई लाई वाटर मार्केटिङ पनि भनिन्छ।
450,मधेसी र मधेसीले मात्रै किनेका हुन् र कसरी नेपालका लागि शुद्ध बनाउने व्यवस्था बनेको छ र भारतीयले मात्रै बेचिरहेका छन् ।
451,आज बिहानदेखि पानी परिरहेको छ। यस्तो मौसममा तातो चिया र मनपर्ने किताब लिएर झ्यालछेउ बस्न पाए अरू केही चाहिँदैन जस्तो लाग्छ।
452,राई लिम्बु जाति हारु धरै मातो को कुरा गरकसों तारा बुद्धी एक्ना अभिदेश मा लेरा जन्दै खाने बहि कि जान्दान हमरो देश को जग्ग्या सबाई इनिहारु ले सस्तो मा फोहोर बेचे
453,"यो समुदायले देशलाई पछाडि तानेको छ, यसलाई देशबाट निकाल्नुपर्छ"
454,नेवार हारु साधै अफनै फैदा हरक्सन
455,यो निर्णयले विद्यार्थीहरूलाई थप दबाब दिने देखिन्छ।
456,मुस्लिम हरु संग व्यापार गर्नू हुदैना इनिहारु को दिल मा धोका रा कपता मात्रा हुन्सा सबलाइ ल्ना खोज्सन यो धर्म को मांक्से ठग हुनु प्रक्स सा इनिहरु
457,क्रिश्चियन हरु ले डलर को भर मा धर्म परिवर्तन गराउदैछन
458,"तपाईंले फेसबुकमा कुनै ठाउँ फेला पार्न सक्नुहुन्न जहाँ तपाईं आफ्नो वास्तविक स्थान फेला पार्न सक्नुहुन्छ, जहाँ तपाईं आफ्नो नायक जहाँ पनि फेला पार्न सक्नुहुन्छ।"
459,"आज जिम मा फर्स्ट डे थियो, बडी त पुरै दुखेको छ."
460,त जसो बेवकुफ खाते संग कुरा गररा समय मात्र खेर गयो मी तेरो त्यो फोहोर मुख फेसबुक कमेन्ट मा नदेखा तेरो मानक डेरा थुक्ना मन लाग्क्सा
461,भाउजू भावुक छिन् ।
462,मुस्लिमहरू देशका लागि खतरा हुन्
463,"तपाईंले अहिलेसम्म जनताको कुरा सुन्नुभएन। न अहिले न त पहिले नै 
तपाईं एक व्यक्ति हुनुहुन्छ जसले उहाँलाई जे ठीक लाग्छ त्यही गर्नुहुन्छ। थाहा छैन। बोल्ने"
464,हरेक बहसलाई व्यक्तिगत आक्रमण किन बनाउनुहुन्छ ?
465,आज आराम गर्ने दिन
466,दलित भाई यो काम गर्खा
467,"यो जात को मान्छे हरु को बुद्धि कहिल्यै आउदैन फोहोर संस्कार र राँगो काट्ने बाहेक केही जान्दैनन्, यिनीहरु ले गर्दा गाउँ को थिति सबै बिग्रिसक्यो फोहोर जाती हरु"
468,म मौन रहनेछु।
469,फुड मिठो थियो तर सर्भिस एभरेज
470,कृषकलाई राहत दिनुपर्छ
471,बाहुन हरु सब उस्तै
472,तिमि ले स्रोत प्रमाणित नगरी शेयर गरको जानकारी आयले सम्मा डिलिट पानी गरको छैनौ । अरु ले सुधार दिदा उपेक्षा गर्ने बनी रामरो हैना।
473,दलाल राजा तिम्रो संरक्षक हो।
474,बलेन सरलाई किसानले मारेका छन् ।
475,"बदर मार्ने कि अरु के समाधान छ त ? समाधान त चाइयो नि, यसबाट लाखौं प्रभावित छन्"
476,ठुलो अनुहार सुन्दा ता अछम्मा पो लक्ष
477,आजको यात्रा सम्झनलायक रह्यो।
478,सबैलाई शुभकामना
479,आज कम्युनिटी गार्डेन मा सबै ले मिलेर रुख रोप्ने काम गरे.
480,कामी हरु लै माथी चढौना हुदैना।
481,कामि हरु लाइ थाचार्नु पर्क्षा माथी औना दिदा थिति बिगर्यो
482,"यो पार्टी गरिबको पार्टी हो, तपाईंले आफ्नो नेता गुमाउनु भयो र हो"
483,स्थानीय बजारमा उत्पादित सामानको गुणस्तर राम्रो हुँदै गएको छ
484,क्रिश्चियन हरु ले गाऊँ मा डलर बधाइ हमरो भगवान को नराम्रो कुरा गररा धर्म परिवर्तन गरुड़ाईक्षण यो बिदेशी षडयन्त्र लै रास्ता मै कुनु परक्सा चित्तो
485,विश्वमा मुस्लिम राष्ट्र समस्या होइन तर नेपालमा बम विष्फोट र आतंककारी गतिविधि भइरहेका छन् ।
486,यो डकुमेन्ट्री ले गाउँको जीवन राम्रोसँग देखाएको छ।
487,यो होस्टेल को खाना क्वालिटी मन्थ बाइ मन्थ घट्दै छ.
488,"ढेरै बिरोध मात्र गररा बस्नु पानी हुन, सकारात्मक पक्ष तन्नै छन त"
489,क्रिश्चियन हरु खतरा हुन.
490,मधेसीले देशमा सुन्दरता ल्यायो
491,मुस्लिमहरू देशका लागि खतरा हुन्
492,"धेरै धेरै धन्यवाद सर यति राम्रो प्रस्तुतिको लागि, मैले धेरै कुरा सिकें।"
493,विद्यार्थीको भविष्यमा ध्यान दिनुपर्छ
494,आज पुरानो रेडियो बजाउँदा बाल्यकालको याद आयो ।
495,आज स्थानीय विज्ञान मेलामा विद्यालयका विद्यार्थीहरूले बनाएका परियोजनाहरू देख्दा अचम्म लाग्यो। सही अवसर र मार्गदर्शन दिएमा युवाहरूले धेरै गर्न सक्छन्।
496,स्थानीय पुस्तकालयले पुराना हस्तलिखित दस्तावेजहरू डिजिटल रूपमा सुरक्षित गर्न थालेको खबर सुन्दा खुसी लाग्यो। यस्ता सामग्री हराए भने फेरि कहिल्यै फर्काउन सकिँदैन।
497,तँ जस्तो बेवकुफसँग कुरा गरेर समय खेर गयो।
498,फुड डेलिभरी को क्वालिटी घट्दै छ.
499,होटल फोटो र वास्तविक कोठा बीच फरक छ।
500,तिनीहरू देशद्रोही हुन्
