clip_id,annotation_id,subject,action,background_object,note,submitted_at,user_id,task_id
clip_337,annotation_337,एउटी महिला र एउटा पुरुष,नाचिरहेका छन्,"रातो रङको घर, नीलो आकाश",,2026-06-12 10:42:39.876429,4,2aef93b517184554b0d3464d16bcec7f
clip_338,annotation_338,च्यातिएको लुगा लगाएको नेपाली युवक,सुत्दै,कट्टु लगाएको एक सानो केटो सरसफाइ गर्दै,,2026-06-05 09:52:16.252067,4,7521076996534aaaa3e12a55244ef4d4
clip_339,annotation_339,एक जना युवक,खाना खाँदै,"कोठा, लुगा झुण्ड्याएको",,2026-06-05 10:29:08.060291,4,539330cdfefc4ba9b2b374dd02051a46
clip_340,annotation_340,"केटीहरूले कालो-सुनौलो चोलो, रङ्गीन छिटको गुन्यू, पहेंलो पटुका, र नीलो/रातो सांस्कृतिक सल लगाएका छन् भने केटाहरूले ठाडो धर्का भएको आधुनिक प्रिन्ट आउटर/सर्ट र सेतो प्यान्ट लगाएका छन्।","सबै केटा र केटीहरू लाइनमा मिलेर, आफ्नो हात माथि उठाउँदै र कम्मर मर्काउँदै रमाइलोसँग नाचिरहेका छन्।",कुनै पुरानो घर वा मन्दिरको आँगन अगाडि सबै जना नृत्य गर्दै,,2026-06-12 09:35:44.467116,5,76a44c24010c4d23a5a17479f2289e00
clip_341,annotation_341,मगर पोसाक लगाएका केटाहरू आँगनमा पलेटी कसेर बसेका,डम्फु र मादल बजाएर गीत गाउँदै,परम्परागत घरको अगाडि ठूलो आँगन,,2026-06-04 12:38:06.338359,5,362f585334ab4ff2b82bf4ecc4ac94f8
clip_342,annotation_342,केटा र केटी काठले बनेको परम्परागत विश्रामस्थल भित्र छन्।,विश्रामस्थल भित्र एक अर्कालाई रोमान्टिक तरिकाले हेरिरहेका,"चारैतिर अँध्यारो रातको समय छ, जहाँ खुला चौर र पछाडिपट्टि चम्किला सेता पेपर ल्यान्टर्न (बत्तीहरू) बलिरहेका देखिन्छन्।",,2026-06-12 13:19:21.690789,5,cddc97f1643e4e258bab5b18ee7f8a6d
clip_343,annotation_343,केटा र केटी,केटाले केटीलाई अँगालो हालेको छ।,हिउँ,,2026-06-04 12:12:57.415006,7,4568ea3534fc49f68f25bee7fc1b6b45
clip_344,annotation_344,काठ र ढुङ्गाले बनेको पुरानो घरहरूको बीचमा एउटा कच्ची बाटो,कच्ची बाटोमा बोलेरो गाडीले मानिस बोकेर जाँदै,सुन्दर हिमाल,,2026-06-04 12:48:20.821378,5,d647ad22bc15455eb98970d131dfb1cb
clip_345,annotation_345,नेपाली ढाकाको इस्टकोट र कम्मरमा पटुका बाँधेका एक मुख्य पात्र का रुप मा एक नेपाली युवा छन् भने उनको पछाडि समान पहिरन र ढाका टोपी लगाएका अन्य युवा कलाकारहरू सहायक भूमिकामा देखिन्छन्।,जोसका साथ परम्परागत नेपाली नृत्य गरिरहेका छन्।,ईट्टाका पुराना पर्खालहरू भएको खुल्ला ठाउँ जहाँ धेरै मानिसहरूको भिड उपस्थित छ।,,2026-06-12 09:33:54.157489,6,ed26d4bfb6c343aa940652e413bb0f05
clip_346,annotation_346,एउटी महिला र एउटा पुरुष।,दुवै हात मिलाएर नाच्दै,"इँट्टाको भित्ता र ढलानको भुइँ, नीलो आकाश",,2026-06-12 10:32:28.959876,4,563f47caa8134df89f0ab85cc17676c0
clip_347,annotation_347,साना साना बच्चाहरू,बच्चाहरू समूह बनाएर पोकेमोन कार्ड खेल्दै,घरको पेटी वा कुनै बस्ने ठाउँ,,2026-06-04 18:14:56.813597,5,7552fe2a42914eeda38a69042912260f
clip_348,annotation_348,केटी,केटी दाउरा बोकेर हिँडिरहेकी,रूखहरू छन्।,,2026-06-03 18:03:38.805916,7,81a73db768634da3b25b02077fd3e28a
clip_349,annotation_349,"नाकमा मुन्द्री, घाटीमा कण्ठ माला र घलेक लगाएकी अनि रातो गाला भएकी एउटी सुन्दर केटी","सुन्दर केटीले जिस्कँदै, अनुहारमा मुस्कान दिँदै, हातमा कुचो उठाएकी",काठले बनेको एउटा ढाँचा,,2026-06-01 11:16:30.884574,5,55f0422777cf42b08191abbf315b1010
clip_350,annotation_350,मगर पोसाक लगाएका नेपाली युवाहरू,फनफनी नाचिरहेको,हरियो घाँस भएको मैदानमा घाम लागिरहेको र पहाड पनि देखिरहेको,,2026-06-03 17:11:07.089352,5,b3b0d3d7690e40c088231be5ba75afd2
clip_351,annotation_351,परम्परागत नेपाली गरगहना र रातो चोली-हरियो फर्यामा सजिएकी मुस्कुराइरहेकी युवती र सेतो कमिजमाथि बुट्टे इस्टकोट लगाएको युवक,हर्षित मुद्रामा हातको हाउभाउ मिलाउँदै मौलिक नेपाली लोक नृत्यमा मग्न भइरहेका छन्।,रातको समयमा मधुरो उज्यालोले झल्काएको ग्रामीण नेपाली घरहरू र नाचको आनन्द लिइरहेका दर्शकहरू,,2026-06-04 18:36:59.147762,6,c67a6e3de14c4de9bdbdeaff6bbd1499
clip_352,annotation_352,साइकल,केटीहरू नाचेको,हरियो रूखहरू,,2026-05-30 05:12:19.423685,7,b2c4a130c70f4d088b61a3393b0b61a5
clip_353,annotation_353,बगरमा एउटा सानो सुकेको हाँगा गाडिएको अनि केही साडी लगाएका कलाकारहरू देख्न सकिन्छ,खोलाको बगरमा नाचिरहेको,अग्लो पहाडीको तल फेदमा एउटा सुकेको खोला अनि बगरमा बालुवा देखिएको,,2026-06-12 07:11:32.748838,5,ce2e98c1e08e476ea6666af292a74e6f
clip_354,annotation_354,पहाडी लुगा लगाएका दुई जना मानिसहरू,एउटी सुन्दर महिला ढुङ्गामाथि बसेर सानो बाख्रोलाई सुम्सुम्याइरहेकी छिन् भने एउटा केटा उभिएर लठ्ठी चलाउँदै गफ हाँग्दैछ,ठूलो लेउ लागेको ढुङ्गा र पछाडि वन देखिन्छ,,2026-05-29 19:41:48.012408,5,9acbf24d22c249e0b78efa75bb7e2fbf
clip_355,annotation_355,एक जना दाह्री भएको युवा कालो लुगा र सेतो स्कार्फ लगाएर अगाडि उभिएको छ।,युवाले मुखको नजिक चुरोट समातेर तान्दै छ।,रातिको समय बाहिरको पार्टी जस्तो ठाउँमा डोरीमा झुण्ड्याइएका बत्ती र रङ्गीचङ्गी पताकाहरू देखिएका छन्।,,2026-07-11 05:12:18.250147,4,10c77c33e9a246b489952e3fbba25672
clip_356,annotation_356,"सबै मानिसहरूले एउटा रातो, नीलो अनि कालो रङको पोसाक लगाएका छन् भने बीचको मान्छेले कालो रातो अनि फिक्का हरियो पोसाक लगाएको छ।",सबै मानिसहरू सुटिङको लागि क्यामेरातिर फर्केर नाचिरहेका छन्।,गाउँले ढाँचाको परम्परागत घरको आँगन र पछाडिपट्टि काठको खम्बाहरू देखिन्छ।,,2026-05-29 16:41:45.296526,5,16313657abc54c489c495cfe0b952cd9
clip_357,annotation_357,केटी,केटी हिँडेर गीत गाइरहेकी छिन्।,रूखहरू छन्।,,2026-06-04 12:10:05.789566,7,fb4b1eae54e141cf947f66dc64542d57
clip_358,annotation_358,"दाह्री, कपाल फुलेको एउटा केटा मान्छे",कम्मरमा हात राखी गहिरो सोचमा,पुराना चलचित्र क्यासेट र पोस्टरहरू भएको क्यासेट पसल अथवा स्टुडियो,,2026-06-04 18:12:48.126690,5,c5f3a1e5c6f34a6a9adbdf897fb77e72
clip_359,annotation_359,केटा र केटी,केटा र केटी खुट्टा उचालेर नाचिरहेका छन्।,बीवाईडी लेखिएको छ।,,2026-06-04 12:42:00.199444,7,7b9d2797ac9d4949a54ca1891b3fc0fe
clip_360,annotation_360,एउटा बाइक,केटीले बाइक चलाइरहेकी छिन् अनि त्यसको पछाडि केटा बसेको छ।,"रङ्गीबिरङ्गी छाता, ठूलो गेट",,2026-05-30 05:08:26.424253,7,33e3da53f85a49d496564b159b001ec5
clip_361,annotation_361,एक नेपाली महिला,उभिएर हेर्दै,"पहाड, बादल, रूख, झारपात",,2026-06-05 10:08:31.230621,4,52f574a565724712af23706ff0ffa3e4
clip_362,annotation_362,सबै जनाले नेपाली पोसाक लगाएका छन् भने बीचको केटाले आधुनिक पोसाक (जिन्स र बुट) लगाएको देखिन्छ।,सबै जना एउटा डान्स स्टेप गरेर गीतसँग हात खुट्टाको ताल मिलाएको देखिन्छ।,"पछाडिपट्टि विशाल र हरिया पहाडी डाँडाहरू छन्, जहाँ एउटा सानो बस्ती छ।",,2026-06-12 09:56:45.407051,5,985348f747d140f5a29b501b350060de
clip_363,annotation_363,एउटा कपाल दाह्री फुलेको केटा,केटाले आफूलाई ऐना अगाडि देखेर आफ्नो बाल्यकाल देख्दै,"घरभित्रको दृश्य जहाँ ऐना, जुत्ताको र्याक र ढोका देखिएको छ",,2026-06-04 18:01:40.085051,5,f55be94b8a984aec912f3bd85a563d1c
clip_364,annotation_364,"सीधै माथि एउटा केटा र केटीलाई देख्न सकिन्छ। केटीले सानो कपडा लगाएको देखिन्छ भने केटाले प्यान्ट, जुत्ता, सर्ट र टाउकोमा हात राखेको छ।",दुवै जना टाउको तसाएर माथि सिँढीबाट झर्दै गरेका अनि केही डान्स स्टेपहरू गर्दै,पछाडिपट्टि छाता जस्तो आकार भएको इँट्टा र सिमेन्टले बनेको भौतिक पूर्वाधारहरू देखिन्छ।,,2026-06-12 10:02:39.595739,5,295362a40d43404a9ad860f464ea1bf5
clip_365,annotation_365,केटीहरूले रातो र पहेंलो चोलोको साथसाथै नेपाली गहना लगाएको देख्न सक्छौं।,केटीहरू नाच्दा नाच्दै केटाहरू पनि सँगै नाच्न आउँदै गरेको देखिन्छ।,पुरानो परम्परागत गाउँको घरको छेउमा एउटा ठूलो रूख अनि बादलले आकाश ढाकेको देखिन्छ।,,2026-05-29 16:50:03.238725,5,192daba6c0b448988695a3cdf2e569bb
clip_366,annotation_366,केटा र केटी,नाचिरहेका छन्।,भित्ता छ अनि पृष्ठभूमि नर्तकहरू बसिरहेका छन् भने कोही उठेर नाचिरहेका छन्।,,2026-06-03 17:50:41.597035,7,860a0b53820447b6b2cab552b190f30d
clip_367,annotation_367,एक जना युवक,निराश भएर बसेको,अँध्यारो वातावरण,,2026-06-05 10:20:45.651288,4,3a49919b16c9422089aac0d0ac29f48b
clip_368,annotation_368,चिसोको कारणले न्यानो लुगा लगाएकी एउटी केटी,रातो स्विटर लगाएकी एउटी केटीले टोकरीमा ऊन बोकेर हिँडिरहेको,चारैतिर हुस्सु र चिसो छ अनि एउटा काठको घर छ।,,2026-05-29 19:10:01.982837,5,91e5006d52d24ac1a6121f1e71745ec9
clip_369,annotation_369,"अगाडि एक जना केटा कालो कोट र सेतो सर्ट लगाएर उभिएको छ, उसको छेउमा एक जना केटी कालो लुगा लगाएर उभिएकी छिन्।","केटाले केटीतिर हेर्दै हात फैलाएर नाचेको जस्तो गरिरहेको छ, वरिपरिका मानिसहरू पनि रमाइरहेका छन्।","भित्रको पार्टी जस्तो ठाउँ देखिएको छ, पछाडि इँट्टाको भित्तामा ग्राफिटी र सजावटहरू छन्।",,2026-07-11 05:05:03.980825,4,009f0441f93f4ea69af213080b983edc
clip_370,annotation_370,एक जना युवक,भौंतारिँदै,चित्र कोरिएको भित्ता,,2026-06-05 10:01:57.455032,4,8d094d9a342e461a9427526787bb01dd
clip_371,annotation_371,एक जना युवक,हाँस्दै,"भित्ता, बाहिरी वातावरण",,2026-06-05 10:02:39.369214,4,6c94f811833045f39aa992ec2b47fd31
clip_372,annotation_372,केटा,केटाहरू हिँडिरहेका छन्।,घरहरू छन्,,2026-06-04 12:46:13.745847,7,3382059180ff4489a6a0d8677857ae31
clip_373,annotation_373,होटलमा बसेका केही ग्राहकहरू,साथीले जबर्जस्ती लोकल खुवाएर मुख बिगार्दै गरेको एउटा युवक,एउटा सानो होटल,,2026-06-04 18:22:17.304883,5,1d403d3c4eb64f8784a21ed6fa0d4f41
clip_374,annotation_374,मुख्य गायक चस्मा लगाएको अनि हातमा गिटार छ। उनको साइडमा परम्परागत धिमे बाजा बजाउने केटीहरू (रातो धिमे पोसाक र टाउकोमा कपडा बाँधेको) र एउटा भयानक लाखे मुखुण्डो (परम्परागत नेवारी मुखुण्डो) लगाएको ध्यानाकर्षण लाखे नर्तक छ।,गायकले ऊर्जाका साथ गिटार समात्दै लिप-सिङ्क गरिरहेका छन् भने लाखे नर्तक र धिमे बजाउने केटीहरू गीतको विशेष तालमा झुमेर गतिशील रूपमा सांस्कृतिक नृत्य गरिरहेका छन्।,पछाडि रातो रङको इँट्टाको घर अनि काठले बनेको झ्याल छ। रङ्गीचङ्गी पताका अनि रिबन जस्तो लामो कपडा झुण्ड्याएको देखिन्छ।,,2026-06-12 12:35:15.381221,5,f9fbf691f8dc4bc6bc628730e4edd138
clip_375,annotation_375,बाटोमा मानिसहरू उभिएको र एउटा केटाले रातो इस्टकोट अनि कानमा रातो फूल लगाएको,मानिसहरू बाटोमा हिँडिरहेको अनि केही केटाहरू भाले समातेर रमाइलो गर्दै,पुरानो माटोको घर,,2026-05-29 09:50:20.045320,5,7f67504f3c4346c68bc40f3bf7af697d
clip_376,annotation_376,केटी,केटी कुदिरहेकी छिन्।,रूख छ।,,2026-06-04 12:09:47.870930,7,1a269575f9954603b52486a0f9ed6082
clip_377,annotation_377,"शिरबन्दी, ढाका टोपी, दौरा सुरुवाल",परम्परागत लुगा लगाएर हात माथि लगेर नाचेको,"अँध्यारो छ, सानो बत्ती बलिरहेको छ।",,2026-05-30 05:18:52.112339,7,8b9f2e7608864d45bb27dd6bbea725e1
clip_378,annotation_378,केटा र केटी,केटीले केटाको काँधमा हात राखिरहेकी छिन्।,समुद्र छ,,2026-06-04 12:07:50.928659,7,a1a2a8ba551d4ab093bdfa17fa445199
clip_379,annotation_379,"धेरै जना युवाहरू, जसमा केही जनाको हातमा बन्दुक छ",हातमा बन्दुक उचालेर सँगै नाच्दै रमाइलो गरिरहेका छन्।,"इँट्टाको भित्ता, रङ्गीचङ्गी पताका, तारा आकारको बत्ती र सजावट भएको पार्टी जस्तो इन्डोर ठाउँमा",,2026-07-11 05:10:08.702212,4,66029b23ca6d42ae905cf1cb0a101b52
clip_380,annotation_380,एउटा पुरुष,खुट्टा भित्तामा राखेर हात हल्लाउँदै,"इँट्टाले छापेको भित्ता,",,2026-06-12 10:35:22.891226,4,87725d36abb544ada0fee5f3ae98244b
clip_381,annotation_381,नृत्य हेर्नका लागि मानिसहरूको ठूलो भिड देखिएको,कम्मरमा हात राखेर नाचिरहेको,"चारैतिर परम्परागत माटो, काठ, ढुङ्गा अनि इँट्टाले बनेको घरहरू।",,2026-06-12 09:43:27.306345,5,f7b41592671e4c33b781edc02dafeab0
clip_382,annotation_382,केटाहरू,केटाहरू नाचिरहेका छन्।,पृष्ठभूमि नर्तकहरू,,2026-06-04 12:43:34.620822,7,094d5f91eef5444c830c6c6dbe9b066e
clip_383,annotation_383,दुई जना केटी र एक जना केटा छन्,केटी हिँड्दा हिँड्दै केटालाई इसाराले बोलाएर केटा चस्मा लगाएर आउँदैछ,कालो गाडी बाटोमा रोकिएको छ,,2026-05-29 08:46:33.347369,5,0cdfb52555764cb69caf69d7da128275
clip_384,annotation_384,सेतो रङको बोलेरो,"बोलेरो गाडीले मानिस बोकेर, धुलो उडाउँदै, गुडिरहेको छ",पुराना घरहरू भएको गाउँमा कच्ची बाटो,,2026-06-04 13:08:27.883323,5,eefb4f7d2cc041d1970331ce51415888
clip_385,annotation_385,एक जना युवक,मुस्कुराउँदै,अँध्यारो वातावरण,,2026-06-05 10:21:36.187336,4,6fd7fb8464174eb1962d6a121ef299a7
clip_386,annotation_386,केटा र केटीको जोडी बनाएर उभिएको,जोडी बनाएर केटा र केटीहरू नाचिरहेको,ठूलो कोठाभित्र सिँढी छ र पहेंलो बत्ती बलेको छ।,,2026-05-29 10:40:21.347267,5,690ab68f97f14d7bbb268b285fb0f256
clip_387,annotation_387,"पहाडी भेगका मानिसहरू, पहाडी पोसाक अनि खुट्टामा पहेंलो रङको बुट लगाएका",एक जना पहाडी केटा र केटी भेडालाई लखेट्दै छन्।,"ठूला-ठूला रूखहरू, उकालो भएको ठाउँ अनि चारैतिर हरियो घाँस भएको",,2026-05-29 19:37:32.966496,5,3b8c27144b8447b8a8b8b2c53962a580
clip_388,annotation_388,धेरै मानिसहरू ठूलो पार्टीमा सँगै छन्,सबै मानिसहरू गीत सुन्दै रमाइरहेका र मदिराको चुस्की लिइरहेका छन्।,"भित्रको राम्रो लाइटिंग भएको ठाउँ, आधुनिक सेटअप देखिन्छ",,2026-05-29 11:26:43.530650,5,28df25fe80e24584af19c587bb804950
clip_389,annotation_389,दौरा सुरुवाल लगाएको अनि लामो घुमाउरो कपाल भएको एउटा केटा,हात पिल्लरमा राखेर टाउको फर्काएर एउटा केटा एउटी केटीसँग बोल्दै,रातिको बेलामा पछाडि टुकी बाल्दै अनि घरको पिल्लरमा मकै झुण्ड्याएको,,2026-05-29 10:15:25.826298,5,eaf9091d93aa4f2c892191697c3b93d3
clip_390,annotation_390,एक युवक,सुतेर हाँस्दै,भुइँ,,2026-06-05 10:13:48.686641,4,57a0010ed31e4a889fed2d50cefaa2c4
clip_391,annotation_391,पहेंलो ब्लाउज अनि नीलो रङको साडी लगाएका सहायक पात्रहरू भन्दा मुख्य नायक र नायिका उनीहरू भन्दा सुन्दर देखिएका छन्।,हिउँ परिरहेको बेला सह-कलाकारहरू नाचिरहेका छन् अनि मुख्य कलाकारहरू रोमान्टिक पोज दिँदै,चिसो मौसममा पछाडि हिउँले घाँसहरू ढाकेको देख्न सकिन्छ।,,2026-06-12 07:01:20.491300,5,197aeac801174d3fac64b329ca051e33
clip_392,annotation_392,केटाहरूले दौरा सुरुवाल अनि रातो ढाका टोपी लगाएका छन् भने एउटा केटाले कालो टोपी लगाएको छ।,केटाहरू बसेर मादल बजाउँदै गीत गाउँदै रमाइलो गरिरहेका छन्।,केटाहरू आँगनमा बसेर रमाइलो गर्दै,,2026-05-29 10:18:16.355246,5,ec0185e1ffac4ec691c69f8983757057
clip_393,annotation_393,एउटा मान्छे उभिएर गाडी बनाइरहेको छ,कालो रङको जङ्गल सफारी गाडी आएर रोकियो,चारैतिर हरियाली छ र नीलो आकाश देखिएको छ,,2026-05-29 08:33:44.008309,5,0f47280502104c46b735ce5e7e9a97a8
clip_394,annotation_394,पुरुष र महिला,नाच्दै,गाउँको घर आँगन,,2026-06-20 03:05:46.692591,8,68164faf8f364299a61b8a34e0d63244
clip_395,annotation_395,केटीहरूको बीचमा सेतो टी-शर्ट र निधारमा रातो रुमाल बाँधेको केटा उभिएको,थारु पोसाक लगाएका केटीहरूले एउटा केटालाई घेरेर नाचेको,रातिमा पछाडि आगो बलिरहेको,,2026-05-29 09:19:27.368682,5,adebdf4607dc415b868c3a111a678c13
clip_396,annotation_396,बीचमा मुख्य अभिनेत्री रातो चोलो र परम्परागत गहनामा सजिएकी छिन्,मुख्य अभिनेत्री बरण्डाको बीचमा उभिएर रमाइलो पारामा गीत गाउँदै र अभिनय गरिरहेकी छिन्,"घरको कौसीमा डोको, फर्सी र मकै झुण्ड्याएको छ अनि छेउमा धेरै रूखहरू छन्।",,2026-05-29 17:40:24.088834,5,71e8785442484513bbc10a8a855262e3
clip_397,annotation_397,केटी र आमाहरू परम्परागत गुन्यू-चोलो र शिरमा मुजेको रुमाल लगाएर सजिएका छन्। पछाडितिर एउटा केटा पनि ढाका टोपी लगाएको देखिन्छ।,गाउँका मानिसहरू भेला हुँदै गरेको बेलामा तीन जना केटीहरू हात समातेर अगाडि आएर हेर्दैछन्,"माथिल्लो भागमा कुनै मेला, उत्सव, अथवा जात्रा मनाइरहेको देखिन्छ।",,2026-06-03 16:35:50.669320,5,29d3b6bc334d46ba9a158784e4587c29
clip_398,annotation_398,कोही मानिसहरू सिँढीको फेदमा छन् भने कोही माथिल्लो पट्टी छन्,"अभिनेता, सह-नर्तक, सह-नर्तकीहरू कम्मर भाँचेर नाचिरहेका छन्।",घाँसमाथि पुरानो माटोले बनेको घैँटो र घरको खम्बामा डोको झुण्ड्याएको छ।,,2026-05-29 18:00:36.263684,5,ba0206114bda4fbd94ab0e3a7ecf96be
clip_399,annotation_399,केटा र केटी,केटा केटीतिर हिँडेर गइरहेको छ।,हिउँ छ।,,2026-06-04 12:08:18.987799,7,2370ec0451c44e88be14e656ca217fb0
clip_400,annotation_400,ढाका टोपी लगाएको,गीत गाइरहेका छन् र हल्लिरहेका छन्,अँध्यारो छ।,,2026-05-30 05:17:00.167300,7,a329a6c0f40845588400fd8b864d7a5e
clip_401,annotation_401,एक जना युवा मोटरसाइकलमा बसेको,मोटरसाइकल चलाउँदै अगाडितिर आउँदै गरेको,"इँट्टाको भित्ता र ग्राफिटी भएको साँघुरो गल्लीमा, रातिको समय बत्तीको उज्यालो बीच",,2026-07-11 05:08:09.811456,4,b398b7c1b1764e6296d0238b82a2f3bd
clip_402,annotation_402,एउटा केटा दौरा सुरुवाल र टोपी लगाएको,नेपाली पोसाक लगाएको एउटा केटा टाउको घुमाएर हिँड्दै,सेतो भित्ता र एउटा ढोकामाथि सयपत्री फूलको माला झुण्ड्याएको,,2026-05-29 10:11:50.545297,5,1611218150a84c58b42f0fefacab4124
clip_403,annotation_403,"एक नेपाली युवक,",नियाल्दै,"नदी, रूख, झाडी",,2026-06-05 10:17:02.839857,4,295794d686cb440cafa92e54d4d6584e
clip_404,annotation_404,परम्परागत गुन्यु-चोलो र हरियो पोतेमा सजिएकी एक हँसिली युवती र उनको छेउमा रातो बुट्टेदार इस्टकोट लगाएका एक तन्नेरी युवा,"गल्लीको बीचमा सबैजना रमाइलो मान्दै, पूर्ण ऊर्जाका साथ नृत्य गरिरहेका छन्।",पुराना इँटाका घरहरू र मकैका बुङ्गाहरू झुन्ड्याइएको मौलिक नेपाली गाउँको गल्ली र पृष्ठभूमिमा उनीहरूलाई नै पछ्याउँदै नाचिरहेका स्थानीय युवायुवतीहरूको समूह,,2026-06-04 18:33:06.419034,6,f1cbec48a3ff432ba6b716f789299706
clip_405,annotation_405,केटाहरूको हातमा धनुष छ,धनुष बोकेका केटाहरू निशाना ताक्दै,पहाडको भिरालो मानिस हिँड्ने बाटो,,2026-06-04 12:53:09.482903,5,1eb44a2ef2ae493a861b766a134871a6
clip_406,annotation_406,एक जना युवक,रूख अङ्गालिरहेको,"रूख, झाडीबुटी",,2026-06-05 10:07:20.611834,4,6a5b1e026b594cf19db956f3d02c66bc
clip_407,annotation_407,विभिन्न रङको लुगा लगाएका मानिसहरू घरको पेटीमा बसिरहेका,"रातो इस्टकोट लगाएको केटाले नीलो रङको ब्लाउज, नीलो साडी अनि सेतो पटुका लगाएकी केटीलाई हात समातेर नचायो",रातो माटो र इँट्टाले बनेको घरमा मकै झुण्ड्याएको,,2026-05-29 10:02:51.315614,5,ac4ed581c9ac4ba1bf9993ee73e593b9
clip_408,annotation_408,परम्परागत ढाका बुट्टाको इस्टकोट र जिन्सका प्यान्ट लगाएका दुई मुख्य युवा पात्रहरू,मुख्य दुई युवा पात्रहरू एकअर्काको काँधमा हात राखेर नृत्य गरिरहेका छन् भने सहायक कलाकारहरू लहरै उभिएर उनीहरूलाई जोसका साथ साथ दिइरहेका छन्,"पहेंलो रङको दौरा सुरुवाल र छिर्केमिर्के खैरो रङको इस्टकोट, कालो ढाका टोपी लगाएका युवा पुरुष कलाकारहरूको ठूलो समूह सहायक भूमिकामा छन् भने थप पृष्ठभूमिमा ग्रामीण ढुङ्गा र माटोले बनेका घरहरू र हरियो डाँडाको दृश्य देख्न सकिन्छ",,2026-06-12 10:01:12.217237,6,bbd1f5b4829c4073b67383966d93a3da
clip_409,annotation_409,बीचको घुम्रो कपाल भएको केटाको हातमा घडी अनि घाटीमा सुनको सिक्री छ,बीचको केटा हात हल्लाउँदै गीत गाउँदैछ,कुनै विवाह अथवा सुटिङको जस्तो उज्यालो सजावट भएको ठाउँ देखिन्छ,,2026-06-02 07:39:00.642813,5,444439da4b094ffdb1012136b2ac448f
clip_410,annotation_410,मगर पोसाक लगाएका युवाहरू,रमाइलो अन्दाजमा मगरनी साथीहरूलाई जिस्काइरहेका छन्,पछाडि रङ्गीचङ्गी पताकाहरू डोरीले झुण्ड्याएको,,2026-06-03 17:16:41.141378,5,5fa51c8cf0454e0dba243ff73d3ae280
clip_411,annotation_411,केटा र केटी,केटा र केटी नाचिरहेका छन् अनि केटीले पछाडिबाट अँगालो मारिरहेकी छिन्।,पृष्ठभूमि नर्तकहरू,,2026-06-03 18:01:33.815580,7,021796489228489aaef5f62a101b2b18
clip_412,annotation_412,नेपाली र आधुनिकको संयोजन लगाएका केटाहरू छन् भने केटीहरूले तलदेखि माथिसम्म पूरै नेपाली पोसाक लगाएका छन्।,परेवाहरू उडिरहेका छन् अनि सबै जनाले समूहगत नृत्य गरेका छन्।,पुरानो काठले बनेको मन्दिर अगाडि त्रिशूल राखेको अनि अगाडि आँगन जस्तो छ।,,2026-06-12 09:40:46.757562,5,e1f03d93df244668bbe11bbfc7de7473
clip_413,annotation_413,फ्रेममा एउटा केटा र केटी छन्। केटाले नीलो जिन्स र सेतो फुल बाहुला भएको टी-शर्ट लगाएको छ भने केटीले रातो चोलो र कालो फरिया अनि घाटीमा माला लगाएकी छिन्।,केटाले केटीको हात समात्दै खुसी भएर त्यो हरियो डाँडाको घाँसमाथि एकअर्काको पछाडि दौडिरहेका छन्।,"यो दृश्य एउटा एकदमै सुन्दर, हरियोभरी पहाडको डाँडामा खिचिएको छ। पछाडिपट्टि घना रूखहरू र हरियो घाँस देखिन्छ।",,2026-06-12 20:51:38.606626,5,5c310b9b49724a05ba82126cc4dcbd44
clip_414,annotation_414,कोट लगाएका मुख्य नायक अनि साडी लगाएकी मुख्य नायिकाको कपालमा हिउँ टाँसिएको,हिउँ परिरहेको छ अनि उनीहरू नाचिरहेका छन्।,चारैतिर हिउँ परेर वरिपरिका बोटबिरुवालाई हिउँले ढाकेको,,2026-06-12 07:07:34.605974,5,14a1159194a744b4ab16de69f68eed06
clip_415,annotation_415,केटी,केटी हिँडिरहेकी छिन्,पहाड छ,,2026-06-04 12:05:33.619960,7,0798542621b545b48c4345a3f3369899
clip_416,annotation_416,बीचको घुम्रो कपाल भएको केटाले सेतो कुर्ता र सेतो सल लगाएको छ,"बीचको केटाले माइक समातेर गीत गाउँदै, माथि कौसीमा उभिएका केटीहरूलाई हेरिरहेको छ।",पछाडि सेतो पर्दा अनि झिलिमिली बत्ती देखिन्छ,,2026-06-02 07:35:00.603137,5,09d7bcd76c5443028fc7401597883a81
clip_417,annotation_417,नेपाली युवक,फूल टिप्दै,"एक नेपाली महिला आकाश नियाल्दै, फूलको बोट",,2026-06-05 10:17:52.901301,4,4c1f7b746d9843f0acfc8b0264f77205
clip_418,annotation_418,गाडी,गाडी गुडिरहेको छ।,खोला छ।,,2026-06-04 12:47:38.533990,7,26ec1f75fce04c3f9919ccd73b92be65
clip_419,annotation_419,एक जना युवक,बोराभित्र खोज्दै,तयार,,2026-06-05 10:04:39.181488,4,fa005c2e12f3401c98e5836ca71a99db
clip_420,annotation_420,केटा र केटी,केटाले केटीलाई अँगालो हालेको छ।,समुद्र,,2026-06-04 12:09:19.402007,7,1985ac1a048a4a05b648eb6cad16dc26
clip_421,annotation_421,टाउकोमा रातो रुमाल बाँधेको केटा,नाच्दै,थारु महिलाहरू नाचिरहेका छन्,,2026-06-03 17:47:01.150805,4,fa19db9e2f314511a54159a3763821f5
