clip_id,annotation_id,subject_nepali,action_nepali,background_object_nepali,note_nepali,submitted_at,user_id,task_id
clip_208,annotation_208,केटा र केटी,केटा र केटी नाचिरहेका छन्,हिमाल छ,,2026-06-04 12:44:13.125708,7,cd3822f872744fa6af261919fb25b809
clip_209,annotation_209,ग्लेशियरमाथि कलाकारहरू (एउटा ह्यान्डसम केटा र राम्री केटी),केटीको हात चुमेर रोमान्टिक तरिकाले नाच्दै,चारैतिर ग्लेशियरहरू र ग्लेशियर पग्लेर बनेको हिउँको धारा,,2026-06-04 12:12:49.010071,5,f24e2ea5481d4d7d9c0067ea65a92297
clip_210,annotation_210,गितार बजाउँदै गरेको एउटा पुरुष,"गितार बजाउँदै, नाच्दै र गाउँदै","लाखे, मादल, नेवारी पहिरन लगाएकी महिलाहरू मादल बजाउँदै, ढोलक, दरबार स्क्वायर",,2026-06-12 11:12:02.305372,4,254dc9747db54db89bf78c4ab7525462
clip_211,annotation_211,नेपाली पोशाक लगाएर आँगनमा मस्त ग्याङ बनाएर शुटिङका लागि तयार भएका केटाहरू,मुख्य कलाकारले कम्मर हल्लाएको देखेर अरू केटा कलाकारहरूले ताली बजाउँछन्,पछाडिपट्टि परम्परागत घरको ठूलो आँगन र काठेरो दाँचाको घर देखिन्छ,,2026-05-29 16:55:06.059087,5,0147e73bf94449759ca8ed423561cfd2
clip_212,annotation_212,कालो चस्मा लगाएको एउटा ह्यान्डसम केटा र सेतो कपडा लगाएकी हट केटी,केटा कुर्सीमा बस्दै गर्दा पछाडिबाट एउटी हट केटीले उसको काँधमा हात राखेर ध्यान आकर्षण गरेको छ,"एउटा बारको दृश्य, जनापछाडितिर रक्सीहरू राखिएको छ",,2026-06-02 08:17:07.213437,5,11e3222e275e4d05932a31c564f62108
clip_213,annotation_213,बीचमा मुख्य जोडी विहेको पोशाक जस्तो सरगर्मीमा सजिएका छन्,दुवै मुख्य कलाकारहरू एक-अर्कालाई हेरेर मायालु तरिकामा हाँस्दै रोमान्टिक हुँदै अभिनेताले अभिनेत्रीलाई पछाडिबाट अंगालो हाल्यो,काठको परम्परागत दाँचा देखिन्छ,,2026-05-29 17:49:54.340164,5,43cc44330d69463cb43643378c51838c
clip_214,annotation_214,ढुङ्गाको शिरानीको माथिल्लो पट्टि नेपाली पोशाक लगाएको एउटा केटा र केटी,एउटा केटा र केटी घाँसमाथि हात समातेर नाच्दै घाँसमाथि सुतेको देखिन्छ,ढुङ्गाले बनेको शिरानीको माथि हरियो घाँस देखिएको छ,,2026-05-29 17:56:07.422691,5,22e2d6ddbc9d49b18c17b9a4262021be
clip_215,annotation_215,दुई जना केटा र एक जना केटी नेवारी लुगा लगाएका छन्,नेवारी लुगा र कानमा रातो फूल लगाएको केटाले हात समातेर बाटोमा हिँड्दै,रातो माटोको र कालो तिनले छाएको घर,,2026-05-29 09:54:48.080140,5,79e5658bccad439a84edda88b31897f8
clip_216,annotation_216,लामो कपाल भएकी एउटी आकर्षक केटी जसले टाउकोमा परम्परागत ढुङ्गा/गाठाको गहना र रङ्गीचङ्गी सांस्कृतिक पोशाक लगाएकी छिन्,केटी एकदमै शान्त र भावुक भएर माथि घामको उज्यालो आइरहेको पट्टि हेर्दै गरेकी देखिन्छिन्,ढुङ्गा र सिमेन्टले बनेको पुरानो जस्तो अँध्यारो ठाउँ जहाँ माथिबाट सूर्यको किरण आएको,,2026-06-12 15:43:05.559049,5,dea40e5cf959416796effffa984687f5
clip_217,annotation_217,केटा,केटा बसेको छ र छातीमा हात लगाइरहेको छ,भुईमा फूलहरू छन्,,2026-06-04 12:44:44.048930,7,ab7c1a69b17842738a45b771bf6021d3
clip_218,annotation_218,"गितार, म्यान्डोलिन र ढेम्बे बाजाहरू",युवाहरू गीतको तालमा बाजा बजाउँदै,"हिउँले छोपेको हिमाल र पुरानो ढुङ्गा, माटो र काठले बनेको घर",,2026-06-04 13:06:09.849819,5,4c11a35a7161404ea0f01466db4b1e0b
clip_219,annotation_219,केटा,केटा हिँडिरहेको छ,पर्खाल छ र बत्ती बलिरहेको छ,,2026-06-03 17:52:13.698509,7,aa50fb207d5c492bb91766634b4514c9
clip_220,annotation_220,च्यातिएको सेतो गन्जी लगाएको एक हतास नेपाली युवक,खोलाको बगरै बगर पुलमुनिबाट निस्किएर लुरुलुरु सिधा अगाडितर्फ पाइला बढाउँदै हिँडिरहेको,"कंक्रिटको सानो पुल, ढुङ्गे बगर र हरिया रूखका हाँगा तथा पातहरू",,2026-06-04 18:55:40.876807,6,5ad82f4e8bfa430eb854658d28175fc5
clip_221,annotation_221,रातो स्वेटर र कपालमा रुमाल बाँधेकी एउटी सुन्दर परी जस्तो केटी,एउटी केटीले ऊनले बनेको टोकरी लिएर हिँड्दै। हिँड्दै गर्दा उसले पछाडि हेर्दै मुस्कुराउँदै गरेको देखिन्छ,काठको घर,,2026-05-29 19:23:57.153789,5,66a326e1d3e44d7db060425b668e9c96
clip_222,annotation_222,एउटा बैजनी रङको सर्ट लगाएको पुरुष र एउटी महिला,दुवै नजिकिँदै गएर नाच्दै छन्,"खुला आँगन, रूखहरू, सानो ताल, तालमा फूल फुलिरहेको",,2026-06-12 10:50:49.700808,4,b695ff9d09c542419f609529c14fb75b
clip_223,annotation_223,"रातो साडी, कानमा झुम्का र निधारमा टिका लगाएकी केटी आफै निकै सुन्दर देखिएकी छिन्","सबै जना आफ्नै धुनमा नाचिरहेका छन्, एउटी सुन्दर केटी अगाडि हिँड्दै, रोमान्टिक हुँदै केटालाई हेरिरहेकी छिन्","पछाडिको ठाउँ एकदमै अँध्यारो देखिन्छ, र पछाडिका मानिसहरू अलिक धमिलो रूपमा देखिएका छन्।",,2026-06-02 08:09:12.847016,5,0cc0d13fae41402498cf2e5f314e592f
clip_224,annotation_224,सेतो बस सडकमा रोकेको,बसबाट गोरी केटी ओर्लिरहेको,पछाडि पोलको खाम्बा छ,,2026-05-29 08:36:15.068830,5,4bffda4418444ebb92b7a3676ee810a8
clip_225,annotation_225,च्यातिएको लुगा लगाएको बूढो मान्छे,पेटमा हात राख्दै,झाडीबुटी र फोहोर,,2026-06-05 09:58:44.669110,4,dde96ac5ce5e45ae83232dafab3ba2cc
clip_226,annotation_226,"सुकेको घरको चौरमा (दौरा सुरुवाल, ढाका टोपी र कालो कोट) लगाएको एउटा बुढो",बुढो चौरमा हिँड्दै माइकमा कराउँदै छ,पछाडि एउटा घर र रूखहरू देखिएको,,2026-06-04 12:16:44.937248,5,5f586a5d2d0942ff98724710cdcd74b0
clip_227,annotation_227,केटीहरू,हात हल्लाएर नाचेको,केटीहरू नाचेको,,2026-05-30 05:09:44.789130,7,372cd07e0f5a4956b0ec570ccc2e0dbf
clip_228,annotation_228,चौतारीमा सुस्ताएर भर्खरै ब्युँझिएझैं देखिने च्यातिएको सेतो गन्जी लगाएको एक थकित नेपाली युवक,उठेर लुरुलुरु सिधा अगाडितर्फ पाइला बढाउँदै,वरिपरि हरियो झाडी र रुखका जराहरू झुण्डिएको ग्रामीण परिवेशमा ढुङ्गा-सिमेन्टले पक्का गरिएको परम्परागत चौतारी,,2026-06-04 18:42:30.167378,6,f3d092df4a9a40ffa454f1b279afbbf6
clip_229,annotation_229,"घरको आँगनमा (पटुका, चोलो, गुन्यू, घाँटीमा तिलहरी र शिरमा शिरबन्दी) लगाएका केटीहरू",गीत गाउँदै र हात र खुट्टाको ताल मिलाएर नाच्दै,पुरानो घरमा मकै झुन्ड्याइएको,,2026-06-04 12:36:07.862077,5,2ed18d23334448d6a2b3eab74a711a90
clip_230,annotation_230,कपाल फिँजारिएको र घाटीमा रङ्गीचङ्गी परम्परागत पत्थरको माला लगाएको र सेतो रङ्गको चुबा लगाएकी एक सुन्दरी युवती,युवती निराश भएर रुन लाग्दा आफ्नो हातले आँसु पुछ्दै गरेको,पछाडि पट्टि ठूलो निलो रङ्गको पर्दा देखिएको छ,,2026-06-12 20:32:25.214795,5,91bd31d7531844228114686753f467ed
clip_231,annotation_231,पछाडि मयूरको प्वाँख देखिएको मगर पोशाक लगाएका युवाहरू,सहजै नाच्दै,पहाडी भेगको समथर मैदानमा कुनै मञ्च,,2026-06-03 17:33:11.905495,5,02f825963eed4a01921225318fdce26c
clip_232,annotation_232,कालो विदेशी कपडा र शिरमा हेड चेन लगाएको,हावाले गर्दा उसको लामो कपाल हल्का उड्दै सुस्त पाराले हिँडेको,पछाडि पट्टि लामो घुमाउरो खालको सुकेको खोला,,2026-06-04 12:07:28.307945,5,5aa0bea5c9c84a0d8e07d9761f2ad80b
clip_233,annotation_233,चिसो पहाडमा दुई जना मानिसहरू न्यानो कपडा लगाएका,"दुई जना मानिस पहाडको मैदानमा हिँडिरहेका छन्। एउटाले डोको बोकेको, अर्कोले हातमा सामग्री बोकेको।","डाँडा र जङ्गल, ठूला ठूला रूखहरू, बादल र कुहिरोले ढाकिएको",,2026-05-29 18:55:56.272965,5,7810696adde54033936bc33e9de30b27
clip_234,annotation_234,मगर पोशाक लगाएका मगर र मगरनीहरू,मगरनीहरू कम्मरमा हात राखी नाच्दै,हरियो घाँसको मैदानमा रङ्गीचङ्गी पताकाहरू झुन्डिएको,,2026-06-03 17:20:45.072620,5,f20c5e16cd03414cabb6d0bca53804a9
clip_235,annotation_235,क्यामेरामा घामको र लाइट आएको कारण बस र त्यस माथि बसेका मान्छेहरूलाई कालो देखेको छ,बाटोमा गाडी गुडिरहेको,खुल्ला आकाश अनि घाम मस्त तलेको र पछि घाम डुब्न लाग्दा त्यो होराइजन देखेको,,2026-06-12 07:57:01.990627,5,d5448e5aee2e4ae8b39d5c97d22d70fe
clip_236,annotation_236,केटा,केटा हिँडिरहेको छ,निलो आकाश,,2026-06-04 12:05:17.232978,7,d684c7cd7aa749a1aca569803c3695b2
clip_237,annotation_237,"घाँटीमा तिलहरी, शिरमा सिरबन्दी अनि चोलो लगाएको",केटीहरू गाउँको बाटो हिँड्दै,गाउँघरको बाटो,,2026-06-04 12:56:15.024624,5,8e7be9908b2c4efeb56a2daad67c222e
clip_238,annotation_238,एक नेपाली युवक र एक नेपाली महिला,हेर्दै,"फूल, हरियाली",,2026-06-05 10:24:37.916979,4,303fe2048cf242cb892a7a2b0d6b53f3
clip_239,annotation_239,दौरा सुरुवाल लगाएर केटाहरू अनि गुन्यु चोली लगाएर केटीहरू आँगनमा बसेका,"नेपाली पोसाक लगाएका केटा र केटीहरू गीत गाउँदै छन्, अनि एक जना केटा र केटी उभिएर हात समातेर नाच्दै",एउटा ठूलो आँगन भएको दुई तले पुरानो घरको कौसीमा मकै झुण्डेको,,2026-05-29 10:26:12.090559,5,3fa8eaad32b34509b33823c7c065cac3
clip_240,annotation_240,एउटा केटाले कालो टोपी लगाएको,केटाले आफ्नो हात त्यो कालो टोपीतिर लग्दै गरेको छ र उसले अगाडि हेर्दै छ,धमिलो ठाउँ,,2026-06-12 18:30:09.660053,7,b08b9c910d254b3fb6ac0d0259b6cef2
clip_241,annotation_241,"एउटा केटा सेतो सर्ट र क्याप लगाएको, हातमा किताब बोकेर टेलिफोन बुथभित्र उभिएको",एउटा केटाले टेलिफोन बुथबाट कल गर्दै,सिसा नभएको टेलिफोन बुथमा रातो टेलिफोन,,2026-05-29 10:36:11.231463,5,49623723ca25478d889b8030c924e7cc
clip_242,annotation_242,बाइकमा केटी र केटा बसेको,हरियो कलरको बुलेट बाइकमा पहेंलो कपडा लगाएको केटीले चलाइरहेको,बाटोको साइडमा केराको बारी देखेको,,2026-05-29 08:39:55.502044,5,6a40b9d3291043f697c62f710d4a6ca4
clip_243,annotation_243,"हरियो घाँसमा एकातिर पराल र अर्कोतिर डोको छन्, अनि बीचमा नेपाली पोसाक लगाएर केटीहरू देखिन्छन्",बीचको अभिनेत्री साथै सह-नर्तकीहरू कम्मरमा हात राखी नाच्दै देखिन्छिन्,"ठूलो परम्परागत घरहरू जहाँ डोको, फर्सी र मकै झुण्डेको देखिन्छ",,2026-05-29 18:05:56.898934,5,a84b3ff929164b39b819e08227e432ad
clip_244,annotation_244,एउटा दारी जुँगा फुलेको केटो,राम्री केटीलाई देखेर केटो गहिरो सोचमा,ब्याकग्राउन्ड ब्लर छ,,2026-06-04 17:59:50.721161,5,f02964881a7f4ee6bde866c909f91df9
clip_245,annotation_245,"दुइटा माइक स्ट्यान्ड, एउटा ड्रम अनि गितार","तीन जना केटाहरूले ड्रम, गितार बजाउँदै गीत गाउँदै छन्",पहिलो डिस्को बत्ती बालेको र पछाडिबाट धुवाँ देखेको छ,,2026-05-29 10:57:16.777028,5,32cc83c1e0fa4041a0536e41c5fb7d0c
clip_246,annotation_246,एउटा केटा र एउटी केटी खोला किनार नजिक छन्,केटा र केटी खोला किनार नजिक दौडिरहेको र एक-अर्काको हात समातेको,खोलाको किनार नजिक फूलहरू फुलेको र अलि टाढातिर रूखहरू देखेको,,2026-05-29 08:55:20.108081,5,7ac0ce338b024adaa908f8e747daf988
clip_247,annotation_247,"काठको विशेष कला भएको मन्दिर, जसको झस्टपट्टाको छहरी माथि चम्किलो गजुर छ र गजुरदेखि तलसम्म लामो सांस्कृतिक कपडा झुन्डिएको देखिन्छ",मन्दिरमा पूजा गर्नको लागि केही मानिसको आवतजावत देखिन्छ,मन्दिरको पछाडि एउटा ठूलो हरियो पहाड देखेको,,2026-06-12 08:20:30.696184,5,dc8f16ea34034aa5a2ec4d49dbe626c7
clip_248,annotation_248,सिसाको टेबल माथि एउटा सेतो कुकुर,कुकुरसँग खेल्दै र पसल सफा गर्दै,"फोटो खिच्ने, फोटोकपी र लेमिनेशनजस्तो काम गरिने एउटा फोटो स्टुडियो",,2026-06-04 18:06:02.927376,5,1d13e9a307d94e3192bba945f35bd623
clip_249,annotation_249,टेबलमा मानिसहरू बसिरहेका र अगाडि टोपी लगाएर लौरो समाएका एक बुढा मानिस। उनको अगाडि र छेउमा दुई जना भर्खरका युवा देख्न सकिन्छ।,सबैजना गफ गरिरहेका बेला एउटी केटीले काँसको भाँडोमा लिक्विड पदार्थ ल्याएर कपमा खन्याएकी।,"यो दृश्य घरभित्र खिचिएको छ, जहाँ काठको झ्याल, लामो पर्दा र टेबल देख्न सकिन्छ।",,2026-06-12 20:19:03.493307,5,a7de9721a1a64030929e275f8325ea1d
clip_250,annotation_250,"निलो फुलबुट्टे चोलो र फरिया, कम्मरमा पहेँलो पटुका बाँधेको, घाँटीमा कन्था लगाएको, र कपाल बटुली पारेको एउटी सुन्दर नारी। उनलाई पहाडको भीरमा देख्न सकिन्छ।",हातखुट्टाको ताल मिलाएर भीरनजिक नाचिरहेको,निलो आकाश र निकै परसम्म हिमालहरू देखिने,,2026-06-12 07:33:34.027427,5,3d96a175b0c1487e83694230a6a27f16
clip_251,annotation_251,केटा,केटा नाचिरहेको छ,डोको छ र ब्याकग्राउन्ड डान्सरहरू छन्,,2026-06-03 18:01:58.151544,7,becaf45fbd0c4dc5aa372cbc20a4b81e
clip_252,annotation_252,धेरै जना युवाहरू समूहमा भेला भएका छन्।,युवाहरू बत्ती र सजावटसहितको गल्लीमा सँगै नाच्दै रमाइलो गर्दै छन्।,"माथिबाट हेर्दा साँघुरो गल्लीजस्तो ठाउँमा डोरीमा झुन्ड्याइएका बत्ती, रङ्गीन पताका, इँटाको भित्ता र शटरहरू देखिन्छन्",,2026-07-11 05:13:05.330843,4,f6ff664ab78b4e58a00c96729ab925b3
clip_253,annotation_253,केटा र केटी,केटी र केटा हिँडिरहेका छन्,पहाड छ,,2026-06-04 12:06:05.769482,7,3c1dc954dacf415ebfe8fca17b91eeb6
clip_254,annotation_254,घर वरिपरि पुराना साधन र खाद्यान्नका भाँडाहरू झुन्ड्याइएको र आँगनमा मानिसहरू देखिएको,अभिनेता र अभिनेत्रीसँगै सह-नर्तकीहरू घुमिरहेका छन् र सह-नर्तकहरू हात हल्लाइरहेका छन्,"पुरानो परम्परागत काठ, र माटो र ढुङ्गाले बनेका घरहरू",,2026-05-29 18:16:13.549294,5,7dddc08bd10246a6bce0e6df910d54fb
clip_255,annotation_255,केटीहरू,केटीहरू परम्परागत लुगामा नाचिरहेका छन्,ब्याकग्राउन्ड डान्सर,,2026-06-03 18:00:28.745746,7,4a32679146b042dc82dbab243361c775
clip_256,annotation_256,"निलो रङ्गको चुबा, भित्रबाट कालो रङ्गको शर्ट र टाउकामा एउटा कालो रङ्गको टोपी लगाएको एउटा केटा।",केटाले हात हल्लाएर एकदमै उत्साही र फ्री स्टाइलमा गीत गाउँदै,पछाडि ठूला ठूला नाङ्गा पहाडहरू र छेउतिर एउटा सानो रूख र बुट्यानहरू देख्न सकिन्छ,,2026-06-12 20:26:21.778123,5,bbcd8218b3e7433cb7524410c9e04c80
