clip_id,start_time,end_time,duration,scene_index,annotation_count,is_active,clip_created_at,source_video_id,youtube_url,youtube_video_id,title,status,source_created_at,processed_at
clip_72,231.25,235.125,3.875,135,1,1,2026-05-29 08:49:41.259362,07bd6c36438d43c0a5a9eb776aff070d,https://youtu.be/fcBKV-B8iA8?si=AsiujWUigM8dr5rk,fcBKV-B8iA8,ST MAN - KALI KALI FT. YUNG 22 & BIG NORZZA ( OFFICAL MUSIC VIDEO ),done,2026-05-29 08:45:00.037734,2026-05-29 08:49:41.268335
clip_73,165.04,175.04,10.0,53,1,1,2026-05-29 09:02:36.398179,5f0a8b344e87489ca96671a3dd5d261f,https://youtu.be/-Rzp19Fpmuc?si=IgZa5B5wozjP-uWT,-Rzp19Fpmuc,Budho Bhaiyo - The Firantee | Nepali Song | Official Music Video 2025,done,2026-05-29 09:00:46.698706,2026-05-29 09:02:36.404148
clip_74,223.84,229.16,5.32,66,1,1,2026-05-29 09:02:36.398179,5f0a8b344e87489ca96671a3dd5d261f,https://youtu.be/-Rzp19Fpmuc?si=IgZa5B5wozjP-uWT,-Rzp19Fpmuc,Budho Bhaiyo - The Firantee | Nepali Song | Official Music Video 2025,done,2026-05-29 09:00:46.698706,2026-05-29 09:02:36.404148
clip_75,69.12,72.16,3.04,32,1,1,2026-05-29 09:01:36.247043,df1eae5bd6314ec6ae6370f004030270,https://youtu.be/kJTgA-aBwZA?si=3pLRs5uuf41bpAec,kJTgA-aBwZA,Wangden Sherpa & @Sushant_Ghimire  - Jun Na Heri [Official Video] ft. Roneeshma Shrestha,done,2026-05-29 08:59:02.838366,2026-05-29 09:01:36.254631
clip_76,144.458,153.958,9.5,16,1,1,2026-05-29 08:43:25.361223,6d92a53026f34a778c5b9c734a72d2d6,https://youtu.be/JqZ7Owwt2Cw?si=3I1hY2iO4oZdrEHi,JqZ7Owwt2Cw,Kafle [काफ्ले] Movie Song [ऊनको स्वीटर] Jhuma Limbu | Sujan Chapagain | In Cinemas Baisakh 26/May 09,done,2026-05-29 08:41:14.025993,2026-05-29 08:43:25.373321
clip_77,135.333,139.792,4.458,64,1,1,2026-05-29 10:10:42.650632,1c604be1b72948b0962a1362b627cbaa,https://youtu.be/XVCf-FI3-kE?si=n3uXxsuHyggxshjZ,XVCf-FI3-kE,"""मन साईली"" Man Saili - Prashant Tamang | Keki Adhikari | Official Music Video | Nepali Song",done,2026-05-29 10:09:53.799448,2026-05-29 10:10:42.657546
clip_78,45.52,48.56,3.04,9,1,1,2026-05-29 10:19:12.829202,25fe750a1bb849a0b6d928387418f5aa,https://youtu.be/cCxjAMIB0-k?si=JIx-gx4Y9BvmLqVT,cCxjAMIB0-k,Parkhaima - Raju Lama (Mongolian Heart) | Official Video | Iconic Nepali Pop Song | Music Nepal,done,2026-05-29 10:16:09.590108,2026-05-29 10:19:12.836263
clip_79,282.833,286.0,3.167,159,1,1,2026-05-29 08:49:41.259362,07bd6c36438d43c0a5a9eb776aff070d,https://youtu.be/fcBKV-B8iA8?si=AsiujWUigM8dr5rk,fcBKV-B8iA8,ST MAN - KALI KALI FT. YUNG 22 & BIG NORZZA ( OFFICAL MUSIC VIDEO ),done,2026-05-29 08:45:00.037734,2026-05-29 08:49:41.268335
clip_80,13.88,17.4,3.52,4,1,1,2026-05-29 09:01:36.246944,df1eae5bd6314ec6ae6370f004030270,https://youtu.be/kJTgA-aBwZA?si=3pLRs5uuf41bpAec,kJTgA-aBwZA,Wangden Sherpa & @Sushant_Ghimire  - Jun Na Heri [Official Video] ft. Roneeshma Shrestha,done,2026-05-29 08:59:02.838366,2026-05-29 09:01:36.254631
clip_81,208.166,212.879,4.713,99,1,1,2026-05-29 10:14:56.927022,29a14be8303c43f7b3066519f4c3ea68,https://youtu.be/90F3yetBUbo?si=QNSy647NAYBVFD0Z,90F3yetBUbo,"Simple Simple Kanchhi Ko | ANDAJ Nepali Movie Official Song | Rekha Thapa, Jiban Luitel | Dipak",done,2026-05-29 10:12:45.846745,2026-05-29 10:14:56.935688
clip_82,12.625,22.625,10.0,3,1,1,2026-05-29 09:27:40.203733,0ad31694a712418a834f4b7f760061be,https://youtu.be/zsTjVCaOWw8?si=68kRjEzaXQnOX7B3,zsTjVCaOWw8,Bhagyamaani - The Hulaki | Official Music Video |  भाग्यमानी,done,2026-05-29 09:25:42.493333,2026-05-29 09:27:40.212021
clip_83,161.417,165.25,3.833,45,1,1,2026-05-29 09:27:40.203733,0ad31694a712418a834f4b7f760061be,https://youtu.be/zsTjVCaOWw8?si=68kRjEzaXQnOX7B3,zsTjVCaOWw8,Bhagyamaani - The Hulaki | Official Music Video |  भाग्यमानी,done,2026-05-29 09:25:42.493333,2026-05-29 09:27:40.212021
clip_84,52.75,58.333,5.583,20,1,1,2026-05-29 10:12:54.758361,fab4b0ef729943609f60470721f6e5bd,https://youtu.be/EhLOksRnCU0?si=TZgxmsKDLw7CMZVZ,EhLOksRnCU0,"Phool Pati Bhakera || Superhit Song || Nepali Movie BHAROSA Song || Shree Krishna, Dilip, Arunima",done,2026-05-29 10:10:43.244964,2026-05-29 10:12:54.763171
clip_85,247.792,251.0,3.208,122,1,1,2026-05-29 08:49:49.913356,1d131081f3894ac2abe84ef9fdbb3fc0,https://youtu.be/xIZISD1JqoQ?si=5kODx8JowIw-JVIp,xIZISD1JqoQ,Sailo Ma Charghare『Official Music Video』- Bishwo Dong || Ft. Alisha Rai | Bijay Dong | Sushil Waiba,done,2026-05-29 08:45:36.372401,2026-05-29 08:49:49.919132
clip_86,200.75,210.75,10.0,22,1,1,2026-05-29 10:16:17.688229,566424dd77e840919b0bd4df8e1b70fc,https://youtu.be/eGPJjtvXAiM?si=o3xaQIQ95Nh2avXt,eGPJjtvXAiM,"Kehi Kadam - Full Video Song | Nepali Movie BATO MUNIKO PHOOL 2 Song | Yash Kumar, Jaljala Pariyar",done,2026-05-29 10:14:28.430664,2026-05-29 10:16:17.693539
clip_87,247.292,251.208,3.917,90,1,1,2026-05-29 08:49:11.852194,6528b3303a544ff78a48dd18700c3110,https://youtu.be/49l3WFQe0Q4?si=cVRJAnQ4WykDH7x0,49l3WFQe0Q4,"PHOOL HOINA - ""ROSE"" Movie Song || Pradeep Khadka, Miruna Magar || Pratap Das, Prabisha Adhikari",done,2026-05-29 08:45:55.072146,2026-05-29 08:49:11.862036
clip_88,16.183,20.229,4.046,6,1,1,2026-05-29 09:01:52.661556,f5245afc38514c1aaa51a75833b7b84d,https://youtu.be/2mjx95RGtxQ?si=yWggcqBAner5PUc-,2mjx95RGtxQ,"Kehar Sing Limbu - Sarara Sarara Official Music Video ft.Nimesh Thapa, Losina Shakya | Kehar& Lunga",done,2026-05-29 08:59:46.046935,2026-05-29 09:01:52.675391
clip_89,41.833,47.375,5.542,14,1,1,2026-05-29 10:12:54.758361,fab4b0ef729943609f60470721f6e5bd,https://youtu.be/EhLOksRnCU0?si=TZgxmsKDLw7CMZVZ,EhLOksRnCU0,"Phool Pati Bhakera || Superhit Song || Nepali Movie BHAROSA Song || Shree Krishna, Dilip, Arunima",done,2026-05-29 10:10:43.244964,2026-05-29 10:12:54.763171
clip_90,193.193,198.365,5.172,92,1,1,2026-05-29 10:14:56.927022,29a14be8303c43f7b3066519f4c3ea68,https://youtu.be/90F3yetBUbo?si=QNSy647NAYBVFD0Z,90F3yetBUbo,"Simple Simple Kanchhi Ko | ANDAJ Nepali Movie Official Song | Rekha Thapa, Jiban Luitel | Dipak",done,2026-05-29 10:12:45.846745,2026-05-29 10:14:56.935688
clip_91,158.92,165.04,6.12,52,1,1,2026-05-29 09:02:36.398179,5f0a8b344e87489ca96671a3dd5d261f,https://youtu.be/-Rzp19Fpmuc?si=IgZa5B5wozjP-uWT,-Rzp19Fpmuc,Budho Bhaiyo - The Firantee | Nepali Song | Official Music Video 2025,done,2026-05-29 09:00:46.698706,2026-05-29 09:02:36.404148
clip_92,7.75,17.75,10.0,1,1,1,2026-05-29 08:43:25.360716,6d92a53026f34a778c5b9c734a72d2d6,https://youtu.be/JqZ7Owwt2Cw?si=3I1hY2iO4oZdrEHi,JqZ7Owwt2Cw,Kafle [काफ्ले] Movie Song [ऊनको स्वीटर] Jhuma Limbu | Sujan Chapagain | In Cinemas Baisakh 26/May 09,done,2026-05-29 08:41:14.025993,2026-05-29 08:43:25.373321
clip_93,166.167,170.042,3.875,18,1,1,2026-05-29 08:43:25.361223,6d92a53026f34a778c5b9c734a72d2d6,https://youtu.be/JqZ7Owwt2Cw?si=3I1hY2iO4oZdrEHi,JqZ7Owwt2Cw,Kafle [काफ्ले] Movie Song [ऊनको स्वीटर] Jhuma Limbu | Sujan Chapagain | In Cinemas Baisakh 26/May 09,done,2026-05-29 08:41:14.025993,2026-05-29 08:43:25.373321
clip_94,70.792,79.125,8.333,22,1,1,2026-05-29 08:48:04.633695,5aa8d52aaa864b1db52372343f8de3ce,https://youtu.be/p7wDS1VV3n4?si=2nH1sAIu8tzbl1Yv,p7wDS1VV3n4,"RUKUM MAIKOT - New Nepali Movie khusma Song 2024 | Ft. Dhiraj Magar, Upasana Singh Thakuri",done,2026-05-29 08:42:48.330387,2026-05-29 08:48:04.649851
clip_95,96.25,104.042,7.792,29,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_96,138.125,141.375,3.25,61,1,1,2026-05-29 06:57:23.795773,c1de4cfe6dc444bf9cddf68587d07eff,https://youtu.be/a7SrELch4_I?si=2BVtTBRBTeaWMQf2,a7SrELch4_I,Ekdev Limbu - Chameli [Official Music Video],done,2026-05-29 06:55:12.860827,2026-05-29 06:57:23.813093
clip_97,126.792,131.333,4.542,42,1,1,2026-05-29 10:10:06.718973,1d01140843214331abf02b8313e7c460,https://youtu.be/1Iyc2wNHpLs?si=WUCsWJvYwhYZXUnQ,1Iyc2wNHpLs,"Chari Ko Ghar Gudaima Bhaye (HD) - Nepali Movie HAMI TEEN BHAI Song || Rajesh Hamal, Rekha Thapa",done,2026-05-29 10:03:17.472258,2026-05-29 10:10:06.725432
clip_98,122.5,126.083,3.583,12,1,1,2026-05-29 08:43:25.361223,6d92a53026f34a778c5b9c734a72d2d6,https://youtu.be/JqZ7Owwt2Cw?si=3I1hY2iO4oZdrEHi,JqZ7Owwt2Cw,Kafle [काफ्ले] Movie Song [ऊनको स्वीटर] Jhuma Limbu | Sujan Chapagain | In Cinemas Baisakh 26/May 09,done,2026-05-29 08:41:14.025993,2026-05-29 08:43:25.373321
clip_99,264.167,268.042,3.875,162,1,1,2026-05-29 10:19:55.508307,5e7eeee8c77747c09605771e55076128,https://youtu.be/5_PvN3RHFb8?si=lC__nt8WBxhzT1Es,5_PvN3RHFb8,SARAK SARAK - D1 ft @Shadowgmusic-Thachani x NAMUNA x PIRTAM | Prod - @iczbeats OFFICIAL M/V,done,2026-05-29 10:16:22.350957,2026-05-29 10:19:55.513195
clip_100,49.208,53.833,4.625,19,1,1,2026-05-29 06:58:03.063561,3975d5e40caa4ec781024cc2f8974f48,https://youtu.be/jWOsgaebblE?si=1Ik9cjilLT1RUba8,jWOsgaebblE,"Nyauli Banaima || BARISTHA BALARAM || Movie Official Song 2025 || Bijay Baral, Samriddhi Aryal",done,2026-05-29 06:55:39.728272,2026-05-29 06:58:03.070002
clip_101,130.5,133.75,3.25,46,1,1,2026-05-29 08:49:11.851664,6528b3303a544ff78a48dd18700c3110,https://youtu.be/49l3WFQe0Q4?si=cVRJAnQ4WykDH7x0,49l3WFQe0Q4,"PHOOL HOINA - ""ROSE"" Movie Song || Pradeep Khadka, Miruna Magar || Pratap Das, Prabisha Adhikari",done,2026-05-29 08:45:55.072146,2026-05-29 08:49:11.862036
clip_102,141.08,145.72,4.64,46,1,1,2026-05-29 09:02:36.398179,5f0a8b344e87489ca96671a3dd5d261f,https://youtu.be/-Rzp19Fpmuc?si=IgZa5B5wozjP-uWT,-Rzp19Fpmuc,Budho Bhaiyo - The Firantee | Nepali Song | Official Music Video 2025,done,2026-05-29 09:00:46.698706,2026-05-29 09:02:36.404148
clip_103,58.72,64.52,5.8,27,1,1,2026-05-29 09:01:36.246944,df1eae5bd6314ec6ae6370f004030270,https://youtu.be/kJTgA-aBwZA?si=3pLRs5uuf41bpAec,kJTgA-aBwZA,Wangden Sherpa & @Sushant_Ghimire  - Jun Na Heri [Official Video] ft. Roneeshma Shrestha,done,2026-05-29 08:59:02.838366,2026-05-29 09:01:36.254631
clip_104,64.0,69.0,5.0,24,1,1,2026-05-29 06:57:23.795773,c1de4cfe6dc444bf9cddf68587d07eff,https://youtu.be/a7SrELch4_I?si=2BVtTBRBTeaWMQf2,a7SrELch4_I,Ekdev Limbu - Chameli [Official Music Video],done,2026-05-29 06:55:12.860827,2026-05-29 06:57:23.813093
clip_105,74.458,78.208,3.75,17,1,1,2026-05-29 09:27:40.203733,0ad31694a712418a834f4b7f760061be,https://youtu.be/zsTjVCaOWw8?si=68kRjEzaXQnOX7B3,zsTjVCaOWw8,Bhagyamaani - The Hulaki | Official Music Video |  भाग्यमानी,done,2026-05-29 09:25:42.493333,2026-05-29 09:27:40.212021
clip_106,179.958,188.083,8.125,52,1,1,2026-05-29 10:12:54.758361,fab4b0ef729943609f60470721f6e5bd,https://youtu.be/EhLOksRnCU0?si=TZgxmsKDLw7CMZVZ,EhLOksRnCU0,"Phool Pati Bhakera || Superhit Song || Nepali Movie BHAROSA Song || Shree Krishna, Dilip, Arunima",done,2026-05-29 10:10:43.244964,2026-05-29 10:12:54.763171
clip_107,65.0,68.72,3.72,20,1,1,2026-05-29 09:02:36.398179,5f0a8b344e87489ca96671a3dd5d261f,https://youtu.be/-Rzp19Fpmuc?si=IgZa5B5wozjP-uWT,-Rzp19Fpmuc,Budho Bhaiyo - The Firantee | Nepali Song | Official Music Video 2025,done,2026-05-29 09:00:46.698706,2026-05-29 09:02:36.404148
clip_108,33.533,37.829,4.296,21,1,1,2026-05-29 10:14:56.927022,29a14be8303c43f7b3066519f4c3ea68,https://youtu.be/90F3yetBUbo?si=QNSy647NAYBVFD0Z,90F3yetBUbo,"Simple Simple Kanchhi Ko | ANDAJ Nepali Movie Official Song | Rekha Thapa, Jiban Luitel | Dipak",done,2026-05-29 10:12:45.846745,2026-05-29 10:14:56.935688
clip_109,62.292,72.292,10.0,23,1,1,2026-05-29 06:58:03.063561,3975d5e40caa4ec781024cc2f8974f48,https://youtu.be/jWOsgaebblE?si=1Ik9cjilLT1RUba8,jWOsgaebblE,"Nyauli Banaima || BARISTHA BALARAM || Movie Official Song 2025 || Bijay Baral, Samriddhi Aryal",done,2026-05-29 06:55:39.728272,2026-05-29 06:58:03.070002
clip_110,149.458,153.708,4.25,39,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_111,115.167,118.417,3.25,29,1,1,2026-05-29 09:27:40.203733,0ad31694a712418a834f4b7f760061be,https://youtu.be/zsTjVCaOWw8?si=68kRjEzaXQnOX7B3,zsTjVCaOWw8,Bhagyamaani - The Hulaki | Official Music Video |  भाग्यमानी,done,2026-05-29 09:25:42.493333,2026-05-29 09:27:40.212021
clip_112,66.875,71.042,4.167,4,1,1,2026-05-29 08:43:25.361223,6d92a53026f34a778c5b9c734a72d2d6,https://youtu.be/JqZ7Owwt2Cw?si=3I1hY2iO4oZdrEHi,JqZ7Owwt2Cw,Kafle [काफ्ले] Movie Song [ऊनको स्वीटर] Jhuma Limbu | Sujan Chapagain | In Cinemas Baisakh 26/May 09,done,2026-05-29 08:41:14.025993,2026-05-29 08:43:25.373321
clip_113,157.333,160.458,3.125,88,1,1,2026-05-29 10:19:55.508307,5e7eeee8c77747c09605771e55076128,https://youtu.be/5_PvN3RHFb8?si=lC__nt8WBxhzT1Es,5_PvN3RHFb8,SARAK SARAK - D1 ft @Shadowgmusic-Thachani x NAMUNA x PIRTAM | Prod - @iczbeats OFFICIAL M/V,done,2026-05-29 10:16:22.350957,2026-05-29 10:19:55.513195
clip_114,47.917,52.292,4.375,10,1,1,2026-05-29 09:27:40.203733,0ad31694a712418a834f4b7f760061be,https://youtu.be/zsTjVCaOWw8?si=68kRjEzaXQnOX7B3,zsTjVCaOWw8,Bhagyamaani - The Hulaki | Official Music Video |  भाग्यमानी,done,2026-05-29 09:25:42.493333,2026-05-29 09:27:40.212021
clip_115,52.292,56.417,4.125,11,1,1,2026-05-29 09:27:40.203733,0ad31694a712418a834f4b7f760061be,https://youtu.be/zsTjVCaOWw8?si=68kRjEzaXQnOX7B3,zsTjVCaOWw8,Bhagyamaani - The Hulaki | Official Music Video |  भाग्यमानी,done,2026-05-29 09:25:42.493333,2026-05-29 09:27:40.212021
clip_116,33.116,37.162,4.046,14,1,1,2026-05-29 09:01:52.661556,f5245afc38514c1aaa51a75833b7b84d,https://youtu.be/2mjx95RGtxQ?si=yWggcqBAner5PUc-,2mjx95RGtxQ,"Kehar Sing Limbu - Sarara Sarara Official Music Video ft.Nimesh Thapa, Losina Shakya | Kehar& Lunga",done,2026-05-29 08:59:46.046935,2026-05-29 09:01:52.675391
clip_117,196.04,202.68,6.64,60,1,1,2026-05-29 09:02:36.398179,5f0a8b344e87489ca96671a3dd5d261f,https://youtu.be/-Rzp19Fpmuc?si=IgZa5B5wozjP-uWT,-Rzp19Fpmuc,Budho Bhaiyo - The Firantee | Nepali Song | Official Music Video 2025,done,2026-05-29 09:00:46.698706,2026-05-29 09:02:36.404148
clip_118,166.72,170.12,3.4,112,1,1,2026-05-29 10:15:23.402670,d3d0acae17f044f1a996b044c4029ed1,https://youtu.be/A0GOxBvHNNg?si=K9CfqGAJ315ICyWo,A0GOxBvHNNg,Man Magan – Deepak Bajracharya | New Nepali Song | Official Music Video,done,2026-05-29 10:12:25.806959,2026-05-29 10:15:23.407966
clip_119,13.625,18.208,4.583,6,1,1,2026-05-29 06:57:49.097436,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_120,125.083,128.083,3.0,44,1,1,2026-05-29 08:49:11.851664,6528b3303a544ff78a48dd18700c3110,https://youtu.be/49l3WFQe0Q4?si=cVRJAnQ4WykDH7x0,49l3WFQe0Q4,"PHOOL HOINA - ""ROSE"" Movie Song || Pradeep Khadka, Miruna Magar || Pratap Das, Prabisha Adhikari",done,2026-05-29 08:45:55.072146,2026-05-29 08:49:11.862036
clip_121,91.75,96.25,4.5,28,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_122,52.542,55.875,3.333,15,1,1,2026-05-29 08:49:11.851664,6528b3303a544ff78a48dd18700c3110,https://youtu.be/49l3WFQe0Q4?si=cVRJAnQ4WykDH7x0,49l3WFQe0Q4,"PHOOL HOINA - ""ROSE"" Movie Song || Pradeep Khadka, Miruna Magar || Pratap Das, Prabisha Adhikari",done,2026-05-29 08:45:55.072146,2026-05-29 08:49:11.862036
clip_123,246.208,249.417,3.208,154,1,1,2026-05-29 10:19:55.508307,5e7eeee8c77747c09605771e55076128,https://youtu.be/5_PvN3RHFb8?si=lC__nt8WBxhzT1Es,5_PvN3RHFb8,SARAK SARAK - D1 ft @Shadowgmusic-Thachani x NAMUNA x PIRTAM | Prod - @iczbeats OFFICIAL M/V,done,2026-05-29 10:16:22.350957,2026-05-29 10:19:55.513195
clip_124,199.449,203.203,3.754,94,1,1,2026-05-29 10:14:56.927022,29a14be8303c43f7b3066519f4c3ea68,https://youtu.be/90F3yetBUbo?si=QNSy647NAYBVFD0Z,90F3yetBUbo,"Simple Simple Kanchhi Ko | ANDAJ Nepali Movie Official Song | Rekha Thapa, Jiban Luitel | Dipak",done,2026-05-29 10:12:45.846745,2026-05-29 10:14:56.935688
clip_125,102.708,110.792,8.083,34,1,1,2026-05-29 10:12:54.758361,fab4b0ef729943609f60470721f6e5bd,https://youtu.be/EhLOksRnCU0?si=TZgxmsKDLw7CMZVZ,EhLOksRnCU0,"Phool Pati Bhakera || Superhit Song || Nepali Movie BHAROSA Song || Shree Krishna, Dilip, Arunima",done,2026-05-29 10:10:43.244964,2026-05-29 10:12:54.763171
clip_126,108.92,113.24,4.32,52,1,1,2026-05-29 09:01:36.247043,df1eae5bd6314ec6ae6370f004030270,https://youtu.be/kJTgA-aBwZA?si=3pLRs5uuf41bpAec,kJTgA-aBwZA,Wangden Sherpa & @Sushant_Ghimire  - Jun Na Heri [Official Video] ft. Roneeshma Shrestha,done,2026-05-29 08:59:02.838366,2026-05-29 09:01:36.254631
clip_127,85.083,90.042,4.958,32,1,1,2026-05-29 06:57:23.795773,c1de4cfe6dc444bf9cddf68587d07eff,https://youtu.be/a7SrELch4_I?si=2BVtTBRBTeaWMQf2,a7SrELch4_I,Ekdev Limbu - Chameli [Official Music Video],done,2026-05-29 06:55:12.860827,2026-05-29 06:57:23.813093
clip_128,188.605,192.109,3.504,74,1,1,2026-05-29 09:01:52.668669,f5245afc38514c1aaa51a75833b7b84d,https://youtu.be/2mjx95RGtxQ?si=yWggcqBAner5PUc-,2mjx95RGtxQ,"Kehar Sing Limbu - Sarara Sarara Official Music Video ft.Nimesh Thapa, Losina Shakya | Kehar& Lunga",done,2026-05-29 08:59:46.046935,2026-05-29 09:01:52.675391
clip_129,120.167,126.958,6.792,31,1,1,2026-05-29 09:27:40.203733,0ad31694a712418a834f4b7f760061be,https://youtu.be/zsTjVCaOWw8?si=68kRjEzaXQnOX7B3,zsTjVCaOWw8,Bhagyamaani - The Hulaki | Official Music Video |  भाग्यमानी,done,2026-05-29 09:25:42.493333,2026-05-29 09:27:40.212021
clip_130,127.917,135.75,7.833,35,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_131,116.167,122.5,6.333,11,1,1,2026-05-29 08:43:25.361223,6d92a53026f34a778c5b9c734a72d2d6,https://youtu.be/JqZ7Owwt2Cw?si=3I1hY2iO4oZdrEHi,JqZ7Owwt2Cw,Kafle [काफ्ले] Movie Song [ऊनको स्वीटर] Jhuma Limbu | Sujan Chapagain | In Cinemas Baisakh 26/May 09,done,2026-05-29 08:41:14.025993,2026-05-29 08:43:25.373321
clip_132,184.167,187.833,3.667,47,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_133,63.208,66.833,3.625,17,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_134,91.875,97.292,5.417,24,1,1,2026-05-29 09:27:40.203733,0ad31694a712418a834f4b7f760061be,https://youtu.be/zsTjVCaOWw8?si=68kRjEzaXQnOX7B3,zsTjVCaOWw8,Bhagyamaani - The Hulaki | Official Music Video |  भाग्यमानी,done,2026-05-29 09:25:42.493333,2026-05-29 09:27:40.212021
clip_135,5.458,10.125,4.667,2,1,1,2026-05-29 10:10:06.718441,1d01140843214331abf02b8313e7c460,https://youtu.be/1Iyc2wNHpLs?si=WUCsWJvYwhYZXUnQ,1Iyc2wNHpLs,"Chari Ko Ghar Gudaima Bhaye (HD) - Nepali Movie HAMI TEEN BHAI Song || Rajesh Hamal, Rekha Thapa",done,2026-05-29 10:03:17.472258,2026-05-29 10:10:06.725432
clip_136,73.5,79.208,5.708,22,1,1,2026-05-29 06:57:49.097964,cb6b6e644578411aa9d553d2f3a8f28d,https://youtu.be/EApB0e646Nk?si=mPyPNZHTRZxuc6ox,EApB0e646Nk,"DOKO BUNNE (Official Song) | KUMARI Movie | Keher Limbu | Abishek Khadka, Aakriti Rajbhandari",done,2026-05-29 06:55:58.881431,2026-05-29 06:57:49.107040
clip_137,0.0,5.917,5.917,0,1,1,2026-05-29 06:57:23.795773,c1de4cfe6dc444bf9cddf68587d07eff,https://youtu.be/a7SrELch4_I?si=2BVtTBRBTeaWMQf2,a7SrELch4_I,Ekdev Limbu - Chameli [Official Music Video],done,2026-05-29 06:55:12.860827,2026-05-29 06:57:23.813093
clip_138,105.667,110.0,4.333,51,1,1,2026-05-29 10:19:55.508307,5e7eeee8c77747c09605771e55076128,https://youtu.be/5_PvN3RHFb8?si=lC__nt8WBxhzT1Es,5_PvN3RHFb8,SARAK SARAK - D1 ft @Shadowgmusic-Thachani x NAMUNA x PIRTAM | Prod - @iczbeats OFFICIAL M/V,done,2026-05-29 10:16:22.350957,2026-05-29 10:19:55.513195
clip_139,174.25,177.5,3.25,83,1,1,2026-05-29 06:57:23.795773,c1de4cfe6dc444bf9cddf68587d07eff,https://youtu.be/a7SrELch4_I?si=2BVtTBRBTeaWMQf2,a7SrELch4_I,Ekdev Limbu - Chameli [Official Music Video],done,2026-05-29 06:55:12.860827,2026-05-29 06:57:23.813093
clip_140,134.75,139.667,4.917,40,1,1,2026-05-29 06:58:03.064109,3975d5e40caa4ec781024cc2f8974f48,https://youtu.be/jWOsgaebblE?si=1Ik9cjilLT1RUba8,jWOsgaebblE,"Nyauli Banaima || BARISTHA BALARAM || Movie Official Song 2025 || Bijay Baral, Samriddhi Aryal",done,2026-05-29 06:55:39.728272,2026-05-29 06:58:03.070002
clip_141,43.125,46.125,3.0,11,1,1,2026-05-29 08:48:04.633695,5aa8d52aaa864b1db52372343f8de3ce,https://youtu.be/p7wDS1VV3n4?si=2nH1sAIu8tzbl1Yv,p7wDS1VV3n4,"RUKUM MAIKOT - New Nepali Movie khusma Song 2024 | Ft. Dhiraj Magar, Upasana Singh Thakuri",done,2026-05-29 08:42:48.330387,2026-05-29 08:48:04.649851
clip_142,208.0,215.333,7.333,57,1,1,2026-05-29 06:58:03.064109,3975d5e40caa4ec781024cc2f8974f48,https://youtu.be/jWOsgaebblE?si=1Ik9cjilLT1RUba8,jWOsgaebblE,"Nyauli Banaima || BARISTHA BALARAM || Movie Official Song 2025 || Bijay Baral, Samriddhi Aryal",done,2026-05-29 06:55:39.728272,2026-05-29 06:58:03.070002
